@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0,5,0,1,0.557424,0.310667,2.995732,403,0.841507,0.5,8.54519,0.947368,0,0.3125,0.041667,0,?,0,?,0,?,?,Book__Album,-
0,4,0,1,0.417424,0.268415,2.302585,161,0.723218,0.25,4.867371,0.823529,0,0.5625,0.05,0,?,0,?,0,?,?,Book__Art,-
0,7,0,1,0.333412,0.179229,2.590267,227,0.635667,0.333333,7.063585,0.875,0,0.125,0.064516,0,?,0,?,0,?,?,Book__Article,-
0.45,9,0,1,0.231073,0.075828,1.742969,188,0.10276,0.142857,2.869944,0.571429,0,0.625,0.205882,0,?,0,?,0,?,?,Book__Government,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.064516,0,?,0,?,0,?,?,Book__IssueOfPeriodical,-
0.444444,11,0,1,?,?,?,?,?,?,?,?,0,0.625,0.074074,0,?,0,?,0,?,?,Book__LocalCapital,+
0,8,0,1,0.486058,0.343682,2.590267,247,0.817384,0.333333,6.511792,0.909091,0,0.5625,0.041667,0,?,0,?,0,?,?,Book__Magazine,-
0,23,0,1,?,?,?,?,?,?,?,?,0,0.625,0.045455,0,?,0,?,0,?,?,Book__OfficialPoliticalMeeting,+
0,5,0,1,0.225828,0.072281,1.609438,120,0.144646,0.125,4.867371,0.666667,0,0.5,0.08,0,?,0,?,0,?,?,Book__Plain,+
0.440476,13,0,1,?,?,?,?,?,?,?,?,0,0.625,0.21875,0,?,0,?,0,?,?,Book__PoliticalParty,+
0.466667,4,0,1,0.223568,0.072247,2.079442,102,0.150218,0.2,4.909711,0.714286,0,0.125,0.136364,0,?,0,?,0,?,?,Brand__Agent,+
0.665,9,0.095238,1,?,?,?,?,?,?,?,?,0,0.375,0.071429,0,?,0,?,0,?,?,Brand__BoardMeeting,+
0.547222,6,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.0625,0,?,0,?,0,?,?,Brand__CarModel,-
0,13,0.08,1,?,?,?,?,?,?,?,?,0,0.4375,0.1,0,?,0,?,0,?,?,Brand__InsuranceCompany,-
0.577778,5,0,1,0.0811,0.066289,1.609438,17,0.28928,0.125,3.070066,0.533333,0,0.25,0.047619,0,?,0,?,0,?,?,Brand__Patent,-
0.561905,6,0,1,0.120645,0.102099,1.89712,87,0.453909,0.166667,4.553247,0.761905,0,0.125,0.0625,0,?,0.009828,?,1,?,?,Brand__Product,-
0,7,0,1,0.105899,0.128743,2.079442,99,0.469969,0.2,4.909711,0.714286,0,0.125,0.066667,0,?,0,?,0,?,?,Brand__Vehicle,-
0,6,0,1,0.432947,0.085093,2.302585,213,0.426281,0.25,7.872245,0.869565,0,0.125,0.1,0,?,0,?,0,?,?,Bridge__Lock,+
0.472222,10,0,1,0.235775,0.074592,2.079442,161,0.32429,0.2,3.387054,0.777778,0,0.4375,0.133333,0,?,0,?,0,?,?,Bridge__Organization,+
0.333333,7,0,1,0.329187,0.141528,2.590267,318,0.527292,0.333333,3.94082,0.875,0,0.125,0.1,0,?,0,?,0,?,?,Building__Monument,-
0,9,0,1,0.200735,0.119044,1.89712,159,0.372341,0.166667,3.525,0.705882,0,0.4375,0.111111,0,?,0,?,0,?,?,Building__Newspaper,+
0,5,0.64,1,?,?,?,?,?,?,?,?,1,0.1875,0.1,0.333333,?,0,?,0,?,?,Building__SportBuilding,-
0,13,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Building__TelecomFacility,-
0.546784,14,0.243902,0,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,BusinessAbstraction__ContactInformation,-
0.365763,15,0,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,BusinessAbstraction__GeneralTerm,-
0.510965,17,0,1,?,?,?,?,?,?,?,?,0,0.375,0.133333,0,?,0,?,0,?,?,BusinessAbstraction__Province,+
0.501754,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,BusinessAbstraction__River,+
0,7,0,1,0.046013,?,0.980829,19,?,0.066667,?,0.222222,0,0.5625,0.071429,0,?,?,?,?,?,?,CEO__DayTime,+
0,6,0,1,0.074966,?,1.203973,32,?,0.083333,1.169783,0.421053,0,0.625,0.105263,0,?,?,?,?,?,?,CEO__Island,+
0,7,0,1,0.046164,?,1.203973,20,?,0.083333,1.906465,0.47619,0,0.125,0.052632,0,?,?,?,?,?,?,CEO__Premier,-
0.351282,11,0,1,?,?,?,?,?,?,?,?,0,?,0.2,0,?,0,?,0,?,?,CalendarMonth__Alias,+
0.498077,11,0.095238,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0.004983,?,1,0.25,?,CalendarMonth__City,+
0.546154,10,0.086957,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,0.1875,?,CalendarMonth__County,+
0.458689,12,0,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,CalendarMonth__DayOfWeek,+
0.479853,12,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,CalendarMonth__DayTime,+
0.517949,10,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,?,0,?,?,CalendarMonth__Event,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,CalendarMonth__Festival,+
0.415751,19,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,CalendarMonth__HydrographicStructure,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,CalendarMonth__Isthmus,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.029412,0,?,0.004983,?,1,0.25,?,CalendarMonth__Man,+
0.479853,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,CalendarMonth__Reserve,+
0.424145,10,0,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,CalendarMonth__TimeZone,+
0.575,10,0.083333,1,?,?,?,?,?,?,?,?,0,0.3125,0.066667,0,?,0,?,0,?,?,CalendarYear__Currency,+
0.448413,9,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.05,0,?,0,?,0,?,?,CalendarYear__Dataset,+
0.527778,10,0,0,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,?,?,CalendarYear__DayOfWeek,+
0.531401,19,0,0,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,CalendarYear__EducationalOrganization,+
0.472222,10,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,CalendarYear__Jungle,+
0.472222,11,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.125,0,?,0,?,0,?,?,CalendarYear__Location,+
0.5,11,0,0,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,CalendarYear__MediaCompany,+
0.430556,10,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,CalendarYear__MineSite,+
0.505556,10,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,CalendarYear__Ocean,+
0.505556,10,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,CalendarYear__Plain,+
0.559524,8,0.086957,1,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,CalendarYear__Quarter,+
0,11,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.071429,0,?,0,?,0,?,?,CalendarYear__RadioStation,+
0.444444,10,0,1,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,CalendarYear__Week,+
0.442308,12,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Camp__AmusementPark,-
0.688889,4,0.285714,1,0.047566,0.060814,1.290984,20,0.124556,0.090909,1.169783,0.444444,0,0.375,0.1,0,?,0,?,0,?,?,Camp__Canyon,-
0.517857,6,0.133333,1,0.089347,0.055937,1.290984,16,0.162382,0.090909,1.779597,0.421053,0,0.5625,0.125,0,?,0,?,0,?,?,Camp__Concert,+
0,6,0,1,0.168038,0.06865,1.12393,113,0.096544,0.076923,0.778298,0.333333,0,0.5,0.142857,0,?,0,0,0,?,?,Camp__Disease,+
0.458333,7,0,1,0.167202,0.097392,2.079442,72,0.326746,0.2,2.491596,0.75,1,0.25,0.1,0.028571,?,0,0,0,?,?,Camp__Facility,-
0,10,0,1,0.089981,0.077487,1.609438,38,0.307846,0.125,2.869944,0.533333,0,0.4375,0.086957,0,?,0,?,0,?,?,Camp__Legislation,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,?,?,Camp__NewsAgency,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Camp__PerformanceSite,-
0.458333,7,0,1,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,Camp__TimeZone,+
0.414493,19,0.0625,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,Canal__EducationalOrganization,+
0.466667,5,0,1,0.27751,0.092596,1.609438,192,0.083242,0.125,0.615314,0.461538,0,0.4375,0.125,0,?,0,?,0,?,?,Canal__Event,+
0,5,0,1,0.366065,0.058368,1.609438,870,0.067016,0.125,2.491596,0.631579,0,0.125,0.1,0,?,0,?,0,?,?,Canal__Lock,-
0,9,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,0.1875,?,Canal__NewsAgency,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.157895,0,?,0,?,0,?,?,Canal__OfficialPosition,+
0,7,0,1,0.15785,0.063164,1.609438,101,?,0.125,2.491596,0.631579,0,0.3125,0.111111,0,?,0,?,0,0.1875,?,Canal__Service,+
0,6,0,1,0.163689,0.068996,1.89712,154,0.078263,0.166667,5.334346,0.736842,0,0.3125,0.1,0,?,0,?,0,?,?,Canal__Street,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.375,0.1,0,?,0,?,0,?,?,Canyon__ArtificialSatellite,+
0,7,0,1,0.072918,0.069264,1.491655,24,0.139451,0.111111,1.169783,0.5,0,0.25,0.1,0,?,0,?,0,?,?,Canyon__Facility,+
0.527778,6,0,1,0.042497,0.059032,1.290984,37,0.121349,0.090909,1.169783,0.444444,0,0.5,0.111111,0,?,0,?,0,?,?,Canyon__Magazine,+
0,8,0,1,0.032048,0.052949,1.290984,12,0.110224,0.090909,1.169783,0.444444,0,0.3125,0.1,0,?,0,?,0,?,?,Canyon__OilField,+
0.405556,16,0.133333,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,Canyon__ResearchOrganization,+
0.425926,9,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,Canyon__SportClub,+
0.67,3,0.153846,1,0.397978,0.057304,1.89712,139,0.118217,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,?,0,?,?,Cape__Coast,-
0.496429,11,0.181818,1,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,?,?,Cape__CountryCapital,+
0.775,3,0.142857,1,0.143372,0.048791,2.079442,43,0.102455,0.2,1.370741,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Cape__Crater,-
0.45,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.086957,0,?,0,?,0,?,?,Cape__DataSchema,+
0.458333,6,0.125,1,0.061381,?,0.980829,17,?,0.066667,?,0.222222,0,0.5625,0.1875,0,?,0,?,0,?,?,Cape__HomePage,+
0.666667,2,0.166667,1,0.500397,0.056325,1.742969,252,0.064822,0.142857,0.615314,0.5,0,0.25,0.1,0,?,0,?,0,?,?,Cape__Lake,+
0,4,0,1,0.501206,0.056522,1.742969,296,0.065034,0.142857,0.615314,0.5,0,0.25,0.1,0,?,0,?,0,?,?,Cape__Sea,+
0.444444,11,0,1,?,?,?,?,?,?,?,?,0,0.375,0.125,0,?,0,?,0,?,?,Cape__TimeInterval,+
0.464286,6,0,0,?,?,?,?,?,?,?,?,0,?,0.090909,0,?,0,?,0,?,?,Cape__Trusted,+
0.47619,12,0,1,?,?,?,?,?,?,?,?,0,0.5,0.068966,0,?,0,?,0,?,?,Capital__NewspaperIssue,+
0,9,0,1,0.265638,0.139297,2.079442,93,0.520219,0.2,3.891991,0.75,0,0.4375,0.125,0,?,0,?,0,?,?,Capital__Organization,+
0.441667,8,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,CarModel__Beach,+
0.4625,15,0.066667,0,?,?,?,?,?,?,?,?,0,0.3125,0.153846,0,?,0,?,0,?,?,CarModel__ContactInformation,+
0,9,0,0,?,?,?,?,?,?,?,?,0,0.125,0.058824,0,?,0,?,0,?,?,CarModel__MediaProduct,+
0.333333,8,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.129032,0,?,0,?,0,?,?,CarModel__Ministry,+
0.536538,10,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,CarModel__PostalAddress,+
0.558333,9,0,1,?,?,?,?,?,?,?,?,0,0.375,0.071429,0,?,0,?,0,?,?,CarModel__Profession,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,CarModel__River,+
0.55,9,0,0,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,CarModel__SoccerClub,+
0.430556,7,0,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,CarModel__Spring,+
0.633041,13,0.193548,0,?,?,?,?,?,?,?,?,0,0.125,0.058824,0,?,0,?,0,?,?,CarModel__WeaponModelOrSystem,-
0.434211,17,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Cave__BiogeographicRegion,-
0.866667,1,0.5,1,0.20948,0.052949,2.079442,86,0.110224,0.2,1.169783,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Cave__Cape,+
0.775,3,0.142857,1,0.197969,0.103672,2.590267,117,0.559928,0.333333,6.136444,0.833333,0,0.125,0.1,0,?,0,?,0,?,?,Cave__Crater,-
0.527778,3,0,1,0.209497,0.062729,1.89712,133,0.127977,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,?,0,?,?,Cave__Gap,-
0.566667,8,0,1,0.113738,0.060481,1.290984,128,?,0.090909,?,0.285714,0,0.5,0.125,0,?,0,?,0,?,?,Cave__Government,+
0.43,24,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,Cave__InternationalOrganization,+
0.472222,5,0,1,0.248851,0.06458,2.079442,132,0.131257,0.2,1.169783,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Cave__Island,+
0,5,0,1,0.141191,0.0587,1.742969,70,0.117138,0.142857,1.169783,0.571429,0,0.4375,0.142857,0,?,0,?,0,?,?,Cave__Sport,+
0.566667,8,0,0,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Cave__Waterfalls,+
0.646429,6,0.105263,1,0.097085,0.06441,1.742969,45,0.197168,0.142857,1.906465,0.625,0,0.6875,0.09375,0,?,0,?,0,?,?,Chairman__Company,+
0.560714,7,0.105263,1,0.038207,0.051227,1.049822,14,?,0.071429,?,0.235294,0,0.4375,0.0625,0,?,0,?,0,?,?,Chairman__Concert,+
0.412037,9,0,1,0.105283,0.14586,2.079442,46,0.61258,0.2,5.420185,0.75,0,0.125,0.052632,0,?,0,?,0,?,?,Chairman__Executive,-
0.461111,12,0.074074,1,?,?,?,?,?,?,?,?,0,0.5,0.1,0,?,0,?,0,?,?,Chairman__PoliticalRegion,+
0.458333,8,0,1,1,12854899.502709,3.688879,461,1,1,9.36617,1,0,0.125,0.052632,0,?,0,?,0,?,?,Chairman__President,-
0.490741,9,0,1,0.040079,0.066722,1.89712,37,0.180449,0.166667,1.906465,0.666667,0,0.5625,0.105263,0,?,0,?,0,?,?,Chairman__Satellite,+
0.441667,7,0,1,0.081232,0.065056,2.079442,27,0.198752,0.2,1.906465,0.736842,0,0.5,0.071429,0,?,0,?,0,?,?,Chairman__Sport,+
0.447619,7,0,1,0.070441,?,1.290984,20,?,0.090909,0.778298,0.375,0,?,0.090909,0,?,0,?,0,?,?,Channel__Alias,+
0.605714,5,0.125,1,0.199754,0.123985,2.302585,81,0.599269,0.25,6.030724,0.769231,0,0.125,0.1,0,?,0,?,0,?,?,Channel__Creek,-
0,7,0,1,0.385209,0.09645,2.590267,494,0.537749,0.333333,6.030724,0.833333,0,0.125,0.1,0,?,0,?,0,?,?,Channel__Gulf,+
0.601191,7,0,1,0.190278,0.067821,1.609438,130,0.189919,0.125,1.779597,0.5,0,0.375,0.133333,0,?,0,?,0,?,?,Channel__Language,+
0.322511,10,0,1,0.09025,0.067743,1.742969,76,0.26091,0.142857,4.523416,0.666667,0,0.375,0.086957,0,?,0,?,0,?,?,Channel__Legislation,+
0.298942,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.076923,0,?,0,?,0,?,?,Channel__MeetingProceedings,+
0.561905,6,0,1,0.219329,0.077223,1.609438,175,0.173625,0.125,1.370741,0.526316,0,0.375,0.108108,0,?,0,?,0,?,?,Channel__Woman,+
0.464286,6,0,1,0.491383,0.297279,2.302585,73,0.830445,0.25,8.237705,0.842105,0,0.25,0.142857,0,?,0,?,0,?,?,Charity__Bank,-
0,17,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,Charity__BiogeographicRegion,+
0.2,13,0.148148,1,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,Charity__ChemicalCompound,+
0.408558,19,0,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,Charity__EducationalOrganization,-
0,7,0,1,0.090375,0.058077,1.491655,23,0.232332,0.111111,2.605545,0.6,0,0.5,0.037037,0,?,0,?,0,?,?,Charity__Festival,-
0.309524,12,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,Charity__InternetDomain,+
0.417989,9,0,1,0.108211,0.081018,1.609438,43,0.386745,0.125,3.891991,0.631579,0,0.5,0.103448,0,?,0,?,0,?,?,Charity__Newspaper,+
0.473016,11,0.230769,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,Charity__PoliticalEntity,-
0.313187,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,Charity__PostalAddress,+
0.396825,18,0,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,Charity__ReligiousOrganization,-
0.595238,5,0,1,0.085944,0.055429,1.491655,59,0.209939,0.111111,2.396978,0.636364,0,0.4375,0.133333,0,?,0,?,0,?,?,Charity__Star,+
0.556624,13,0,0,?,?,?,?,?,?,?,?,0,0.125,0.058824,0,?,0,?,0,?,?,ChemicalCompound__AirplaneModel,+
0,14,0,1,?,?,?,?,?,?,?,?,0,?,0.111111,0,?,0,?,0,?,?,ChemicalCompound__Alias,-
0.1,13,0.071429,0,?,?,?,?,?,?,?,?,0,0.125,0.058824,0,?,0,?,0,?,?,ChemicalCompound__CarModel,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,ChemicalCompound__Government,+
0,13,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,ChemicalCompound__InternetDomain,+
0,11,0,0,?,?,?,?,?,?,?,?,0,0.125,0.058824,0,?,0,?,0,?,?,ChemicalCompound__MediaProduct,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,ChemicalCompound__Planet,+
0.401786,14,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.058824,0.181818,?,0,?,0,?,?,ChemicalCompound__Product,-
0.1,4,0.266667,1,0.618026,0.439522,2.590267,1322,0.798188,0.333333,4.677327,0.888889,0,0.25,0.08,0,?,1,1,1,0.125,?,City__Country,-
0.1,11,0.090909,1,?,?,?,?,?,?,?,?,1,0.25,0.086957,0.25,?,0.000831,?,1,0.25,?,City__CountryCapital,-
0.45,9,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,City__DayOfMonth,+
0,7,0,1,0.300001,0.061865,1.386294,92,0.069399,0.1,0.778298,0.4,0,0.4375,0.133333,0,?,0,?,0,?,?,City__Festival,+
0,8,0,1,0.050842,?,0.980829,44,?,0.066667,0.778298,0.3,0,0.5625,0.176471,0,?,0,?,0,?,?,City__HomePage,+
0,7,0,1,0.128672,0.060686,1.742969,13,0.299641,0.142857,3.525,0.625,0,0.5,0.129032,0,?,0,?,0,?,?,City__Institute,+
0,6,0,1,0.287521,0.079838,1.609438,150,0.308737,0.125,3.525,0.555556,0,0.4375,0.133333,0,?,0.02907,?,1,0.3125,?,City__Market,-
0,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.176471,0,?,0.000831,?,1,0.375,?,City__PhoneNumber,+
0.43254,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.129032,0,?,0.000831,?,1,0.3125,?,City__ReligiousOrganization,+
0,6,0,1,0.19762,0.081573,1.386294,159,0.084031,0.1,0.778298,0.4,0,0.4375,0.133333,0,?,0.008251,?,0,?,?,City__Season,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.25,0.090909,0,?,0,?,0,?,?,City__UrbanDistrict,-
0.466667,4,0,1,0.45242,0.17948,2.302585,198,0.687767,0.25,6.136444,0.769231,0,0.125,0.1,0,?,0,?,0,?,?,Coast__Beach,-
0.417544,17,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Coast__BiogeographicRegion,-
0.708571,4,0.125,1,0.109282,0.054594,1.491655,51,0.221483,0.111111,2.605545,0.6,0,0.4375,0.133333,0,?,0,?,0,?,?,Coast__Charity,+
0.511111,4,0,1,0.158356,0.068935,1.742969,81,0.241453,0.142857,2.605545,0.631579,0,0.125,0.1,0,?,0,?,0,?,?,Coast__Gap,+
0.415152,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Coast__GovernmentOrganization,+
0,6,0,1,0.041901,?,0.916291,30,?,0.0625,0.778298,0.272727,0,0.5625,0.1875,0,?,0,?,0,?,?,Coast__HomePage,+
0.561905,7,0,1,0.196959,?,1.89712,96,?,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,?,0,?,?,Coast__Isthmus,-
0.561905,6,0,1,0.289394,0.121792,1.89712,81,0.599157,0.166667,6.136444,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Coast__Plateau,-
0,6,0,1,0.141774,0.060479,1.609438,74,0.123956,0.125,1.169783,0.533333,0,?,0.1,0,?,0,?,0,?,?,Coast__Stadium,+
0.540741,8,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Coast__WaterBank,-
0,20,0,1,?,?,?,?,?,?,?,?,1,0.25,0.136364,0.076923,?,0,?,0,?,?,CommercialOrganization__Bank,-
0,17,0.176471,1,?,?,?,?,?,?,?,?,0,0.125,0.142857,0,?,0,?,0,?,?,CommercialOrganization__Division,-
0.697912,9,0.54902,0,?,?,?,?,?,?,?,?,0,0.125,0.142857,0,?,0,?,0,?,?,CommercialOrganization__InternationalOrganization,-
0.746392,10,0.510638,0,?,?,?,?,?,?,?,?,0,0.125,0.142857,0,?,0,?,0,?,?,CommercialOrganization__ReligiousOrganization,-
0.717424,8,0.521739,0,?,?,?,?,?,?,?,?,0,0.125,0.142857,0,?,0,?,0,?,?,CommercialOrganization__ResearchOrganization,-
0,18,0,0,?,?,?,?,?,?,?,?,1,0.25,0.136364,0.076923,?,0,?,0,?,?,CommercialOrganization__SoccerClub,-
0.700917,9,0.55814,0,?,?,?,?,?,?,?,?,0,0.125,0.142857,0.133333,?,0,?,0,?,?,CommercialOrganization__SportOrganization,-
0.470629,19,0,0,?,?,?,?,?,?,?,?,0,0.125,0.142857,0,?,0,?,0,?,?,CommercialOrganization__StockExchange,-
0,17,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,Company__BiogeographicRegion,+
0.603571,10,0.086957,1,?,?,?,?,?,?,?,?,0,0.5625,0.066667,0,?,0,?,0,?,?,Company__CalendarYear,+
0.3,17,0.181818,1,?,?,?,?,?,?,?,?,1,0.1875,0.136364,0.923077,?,0,?,0,?,?,Company__CommercialOrganization,-
0.685714,5,0.210526,1,0.352151,0.070767,1.386294,238,0.099226,0.1,0.778298,0.4,0,0.5625,0.147059,0,?,1,1,1,0.125,?,Company__Contract,+
0.502857,6,0.125,1,0.104901,0.059457,1.89712,45,0.063324,0.166667,1.906465,0.666667,0,0.5,0.125,0,?,0,?,0,?,?,Company__Creek,+
0.436508,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0.007401,0.011236,0,0.1875,?,Company__MountainSummit,+
0.502645,7,0,1,0.202313,0.115883,1.742969,82,0.474247,0.142857,3.891991,0.666667,0,0.5625,0.096774,0,?,0.004983,0.011236,1,0.125,?,Company__Newspaper,-
0.428571,7,0,1,0.211205,0.079219,1.491655,85,0.109776,0.111111,0.778298,0.428571,0,0.625,0.034483,0,?,0.987695,0.988889,1,?,?,Company__Science,+
0.414286,9,0,1,?,?,?,?,?,?,?,?,1,0.25,0.136364,0.083333,?,0.008306,?,1,0.1875,?,Company__SoccerClub,-
0.373016,7,0,1,0.12228,?,1.386294,13,?,0.1,1.169783,0.470588,0,0.5625,0.125,0,?,0.003322,?,1,?,?,Company__Tundra,+
0.479853,12,0,1,?,?,?,?,?,?,?,?,0,0.5,0.121212,0,?,0,?,0,?,?,Company__UrbanDistrict,+
0.411255,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0.000831,?,1,0.1875,?,Company__WaterRegion,+
0.463659,16,0,1,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,?,?,Concert__BusinessAbstraction,+
0,7,0,1,0.097134,0.064667,1.491655,17,0.225751,0.111111,2.254436,0.555556,0,0.5,0.125,0,?,0,?,0,?,?,Concert__Gap,+
