concept1	concept2	correctclass	ledaclass	conf
PlayboyPlaymate	PublicTransitSystem	+	+	0.575351
Album	Building	+	+	0.575351
Song	CollegeCoach	+	+	0.575351
Writer	Legislature	+	+	0.575351
SoccerPlayer	Road	+	+	0.575351
Scientist	ComicsCreator	-	+	0.575351
RailwayLine	MountainRange	+	+	0.575351
MountainRange	SnookerPlayer	+	+	0.575351
Cardinal	Road	+	+	0.575351
Convention	Mollusca	+	+	0.575351
Brain	Artist	+	+	0.575351
Mayor	Drug	+	+	0.575351
WineRegion	FilmFestival	+	+	0.575351
MotorcycleRacingLeague	ArchitecturalStructure	+	+	0.575351
HistoricPlace	ChemicalSubstance	+	+	0.575351
PoliticalParty	Animal	+	+	0.575351
Artery	PublicTransitSystem	+	+	0.575351
University	Village	+	+	0.575351
Continent	Book	+	+	0.575351
GivenName	FilmFestival	+	+	0.575351
Cricketer	ClubMoss	+	+	0.575351
RugbyPlayer	College	+	+	0.575351
HistoricBuilding	LunarCrater	+	+	0.575351
Restaurant	Book	+	+	0.575351
Lighthouse	Mammal	+	+	0.575351
FilmFestival	Museum	+	+	0.575351
PrimeMinister	Model	-	+	0.575351
Musical	Food	+	+	0.575351
TelevisionEpisode	VideoGame	+	+	0.575351
MilitaryConflict	Magazine	+	+	0.575351
SoftballLeague	RugbyPlayer	+	+	0.575351
Rocket	RugbyLeague	+	+	0.575351
Arachnid	Bone	+	+	0.575351
Library	Athlete	+	+	0.575351
EducationalInstitution	Legislature	+	+	0.575351
Artist	Drug	+	+	0.575351
Company	PersonFunction	+	+	0.575351
MotorcycleRacingLeague	Grape	+	+	0.575351
City	AmericanFootballLeague	+	+	0.575351
MountainRange	Philosopher	+	+	0.575351
VideogamesLeague	Colour	+	+	0.575351
ResearchProject	Bird	+	+	0.575351
Ambassador	Magazine	+	+	0.575351
GaelicGamesPlayer	Non-ProfitOrganisation	+	+	0.575351
Cave	FootballMatch	+	+	0.575351
WrittenWork	EurovisionSongContestEntry	+	-	0.185734
SpeedwayLeague	Bone	+	+	0.575351
AustralianFootballLeague	IceHockeyPlayer	+	+	0.575351
BroadcastNetwork	ProtectedArea	+	+	0.575351
TelevisionShow	BodyOfWater	+	+	0.575351
VolleyballLeague	Senator	+	+	0.575351
Plant	HistoricBuilding	+	+	0.575351
PokerPlayer	Event	+	+	0.575351
AmericanFootballTeam	NaturalPlace	+	+	0.575351
Actor	Colour	+	+	0.575351
Monarch	Nerve	+	+	0.575351
Place	CanadianFootballTeam	+	+	0.575351
Bird	Plant	+	+	0.575351
Newspaper	SupremeCourtOfTheUnitedStatesCase	+	+	0.575351
VolleyballLeague	AustralianFootballLeague	+	+	0.575351
MusicalWork	GivenName	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	SpeedwayLeague	+	+	0.575351
Settlement	Lighthouse	+	+	0.575351
Brain	BaseballPlayer	+	+	0.575351
FigureSkater	Artist	-	+	0.575351
Lighthouse	Planet	+	+	0.575351
Newspaper	EurovisionSongContestEntry	+	+	0.575351
Convention	Chancellor	+	+	0.575351
TelevisionEpisode	Locomotive	+	+	0.575351
WrittenWork	Magazine	-	-	0.049900
Non-ProfitOrganisation	Fish	+	+	0.575351
ChemicalSubstance	Device	+	-	0.344676
Grape	EurovisionSongContestEntry	+	+	0.575351
Holiday	AmericanFootballPlayer	+	+	0.575351
Museum	GolfLeague	+	+	0.575351
AdultActor	Country	+	+	0.575351
AutomobileEngine	Species	+	+	0.575351
BritishRoyalty	HockeyTeam	+	+	0.575351
EurovisionSongContestEntry	WineRegion	+	+	0.575351
Gnetophytes	SoccerPlayer	+	+	0.575351
BasketballTeam	NaturalPlace	+	+	0.575351
Eukaryote	MilitaryConflict	+	+	0.575351
Actor	CricketLeague	+	+	0.575351
Device	Continent	+	+	0.575351
University	Animal	+	+	0.575351
FilmFestival	Library	+	+	0.575351
Astronaut	Mayor	-	+	0.575351
Cyclist	Plant	+	+	0.575351
Lake	MemberOfParliament	+	+	0.575351
Tunnel	Library	+	+	0.575351
LunarCrater	SportsLeague	+	+	0.575351
BaseballPlayer	CanadianFootballTeam	+	+	0.575351
Species	Stadium	+	+	0.575351
Fungus	ShoppingMall	+	+	0.575351
GolfLeague	Locomotive	+	+	0.575351
Artery	WrestlingEvent	+	+	0.575351
CanadianFootballLeague	LacrosseLeague	+	+	0.575351
MilitaryUnit	Stream	+	+	0.575351
GovernmentAgency	Protein	+	+	0.575351
Colour	BodyOfWater	+	+	0.575351
FilmFestival	Insect	+	+	0.575351
TennisPlayer	RouteOfTransportation	+	+	0.575351
RailwayLine	Spacecraft	+	+	0.575351
Town	Cricketer	+	+	0.575351
AutomobileEngine	MusicFestival	+	+	0.575351
ArchitecturalStructure	FloweringPlant	+	+	0.575351
NascarDriver	Mountain	+	+	0.575351
Model	Lighthouse	+	+	0.575351
AmericanFootballTeam	Play	+	+	0.575351
Bird	RoadJunction	+	+	0.575351
Eukaryote	GaelicGamesPlayer	+	+	0.575351
MotorcycleRacingLeague	College	+	+	0.575351
University	ShoppingMall	+	+	0.575351
AdultActor	FormulaOneRacer	-	+	0.575351
BodyOfWater	RecordLabel	+	+	0.575351
Bird	IceHockeyPlayer	+	+	0.575351
Species	Bone	+	+	0.575351
BadmintonPlayer	Boxer	-	+	0.575351
Planet	Automobile	+	+	0.575351
PrimeMinister	WorldHeritageSite	+	+	0.575351
Village	Rocket	+	+	0.575351
Judge	Artery	+	+	0.575351
MusicalArtist	College	+	+	0.575351
ChristianBishop	MusicalWork	+	+	0.575351
FieldHockeyLeague	Game	+	+	0.575351
President	Insect	+	+	0.575351
Work	Cycad	+	+	0.575351
Stadium	LaunchPad	+	+	0.575351
EurovisionSongContestEntry	PowerStation	+	+	0.575351
Theatre	Weapon	+	+	0.575351
Senator	AutomobileEngine	+	+	0.575351
Mayor	Language	+	+	0.575351
Ginkgo	College	+	+	0.575351
Town	IceHockeyLeague	+	+	0.575351
Film	FormulaOneRacer	+	+	0.575351
Organisation	Broadcaster	-	-	0.049900
Musical	GaelicGamesPlayer	+	+	0.575351
Place	GaelicGamesPlayer	+	+	0.575351
RugbyPlayer	BritishRoyalty	-	+	0.575351
Fungus	MountainRange	+	+	0.575351
LunarCrater	Valley	+	+	0.575351
MemberOfParliament	Ship	+	+	0.575351
MixedMartialArtsEvent	Fungus	+	+	0.575351
MilitaryUnit	Currency	+	+	0.575351
Election	FieldHockeyLeague	+	+	0.575351
Disease	Tunnel	+	+	0.575351
BiologicalDatabase	GolfLeague	+	+	0.575351
School	Holiday	+	+	0.575351
Person	Animal	+	+	0.575351
MusicGenre	Criminal	+	+	0.575351
PublicTransitSystem	Eukaryote	+	+	0.575351
Station	Database	+	+	0.575351
Planet	Tunnel	+	+	0.575351
WrittenWork	Conifer	+	+	0.575351
HistoricPlace	PersonFunction	+	+	0.575351
GreenAlga	Animal	+	+	0.575351
GolfLeague	RugbyLeague	+	+	0.575351
Restaurant	Band	+	+	0.575351
TelevisionShow	Drug	+	+	0.575351
Project	Lake	+	+	0.575351
Automobile	FloweringPlant	+	+	0.575351
Name	Magazine	+	+	0.575351
MilitaryConflict	HandballLeague	+	+	0.575351
Event	PrimeMinister	+	+	0.575351
Moss	Embryology	+	+	0.575351
ChristianBishop	Book	+	+	0.575351
PersonFunction	Locomotive	+	+	0.575351
Vein	Ship	+	+	0.575351
ComicsCreator	BasketballTeam	+	+	0.575351
Judge	Gnetophytes	+	+	0.575351
Broadcaster	EthnicGroup	+	+	0.575351
School	FormulaOneRacer	+	+	0.575351
PeriodicalLiterature	ArchitecturalStructure	+	+	0.575351
BasketballLeague	ComicsCreator	+	+	0.575351
RoadJunction	AnatomicalStructure	+	+	0.575351
ArchitecturalStructure	CanadianFootballLeague	+	+	0.575351
Museum	Settlement	+	+	0.575351
Vein	RugbyLeague	+	+	0.575351
Ginkgo	Judge	+	+	0.575351
ChemicalCompound	RailwayTunnel	+	+	0.575351
Monarch	ChemicalCompound	+	+	0.575351
MixedMartialArtsLeague	Park	+	+	0.575351
Chancellor	SoccerClub	+	+	0.575351
MixedMartialArtsEvent	Chancellor	+	+	0.575351
SportsLeague	FieldHockeyLeague	-	-	0.049900
WorldHeritageSite	Building	-	+	0.575351
FilmFestival	AustralianFootballLeague	+	+	0.575351
LegalCase	TelevisionStation	+	+	0.575351
AustralianRulesFootballPlayer	OfficeHolder	-	+	0.575351
University	Website	+	+	0.575351
MemberOfParliament	President	-	+	0.575351
Locomotive	Holiday	+	+	0.575351
Disease	Weapon	+	+	0.575351
SnookerChamp	Park	+	+	0.575351
SnookerWorldRanking	Artery	+	+	0.575351
Judge	Weapon	+	+	0.575351
Olympics	CanadianFootballTeam	+	+	0.575351
NascarDriver	ChristianBishop	-	+	0.575351
AnatomicalStructure	City	+	+	0.575351
ChemicalCompound	Hotel	+	+	0.575351
Stream	MountainRange	+	+	0.575351
FictionalCharacter	WomensTennisAssociationTournament	+	+	0.575351
NaturalPlace	Drug	+	+	0.575351
Governor	SupremeCourtOfTheUnitedStatesCase	+	+	0.575351
GolfLeague	Crustacean	+	+	0.575351
ShoppingMall	WorldHeritageSite	-	+	0.575351
BroadcastNetwork	IceHockeyPlayer	+	+	0.575351
SoccerManager	Cardinal	-	+	0.575351
Valley	LacrosseLeague	+	+	0.575351
Organisation	MilitaryPerson	+	+	0.575351
AnatomicalStructure	Rocket	+	+	0.575351
PokerPlayer	Park	+	+	0.575351
Planet	VolleyballLeague	+	+	0.575351
WaterwayTunnel	RouteOfTransportation	-	-	0.049900
Software	Crustacean	+	+	0.575351
FigureSkater	SpaceStation	+	+	0.575351
Eukaryote	PrimeMinister	+	+	0.575351
Library	NaturalPlace	+	+	0.575351
Infrastructure	FloweringPlant	+	+	0.575351
WomensTennisAssociationTournament	ChemicalCompound	+	+	0.575351
Weapon	Continent	+	+	0.575351
Song	Astronaut	+	+	0.575351
Village	GridironFootballPlayer	+	+	0.575351
SnookerWorldRanking	Band	+	+	0.575351
SoccerPlayer	AustralianRulesFootballPlayer	-	+	0.575351
President	Valley	+	+	0.575351
SpeedwayTeam	MixedMartialArtsEvent	+	+	0.575351
Cyclist	GreenAlga	+	+	0.575351
GreenAlga	LegalCase	+	+	0.575351
Newspaper	Fungus	+	+	0.575351
Judge	PublicTransitSystem	+	+	0.575351
MusicFestival	MusicalArtist	+	+	0.575351
Drug	RecordLabel	+	+	0.575351
Place	Song	+	+	0.575351
VideogamesLeague	Lake	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	ProgrammingLanguage	+	-	0.344676
EurovisionSongContestEntry	CollegeCoach	+	+	0.575351
BasketballTeam	MeanOfTransportation	+	+	0.575351
Scientist	Person	-	-	0.049900
Scientist	Website	+	+	0.575351
AcademicJournal	CricketLeague	+	+	0.575351
Theatre	Settlement	+	+	0.575351
GridironFootballPlayer	Embryology	+	+	0.575351
Event	SoccerClub	+	+	0.575351
SoftballLeague	College	+	+	0.575351
FigureSkater	Airline	+	+	0.575351
PokerPlayer	ComicsCharacter	-	+	0.575351
Airport	Scientist	+	+	0.575351
Hotel	MusicalWork	+	+	0.575351
SnookerWorldRanking	SupremeCourtOfTheUnitedStatesCase	+	-	0.344676
IceHockeyPlayer	Architect	-	+	0.575351
Bacteria	Settlement	+	+	0.575351
BasketballTeam	MemberOfParliament	+	+	0.575351
Album	AustralianRulesFootballPlayer	+	+	0.575351
ProgrammingLanguage	FilmFestival	+	+	0.575351
MusicFestival	Eukaryote	+	+	0.575351
Boxer	MilitaryPerson	-	+	0.575351
Congressman	Spacecraft	+	+	0.575351
GovernmentAgency	ResearchProject	+	-	0.185734
Ginkgo	RugbyLeague	+	+	0.575351
Database	PokerPlayer	+	+	0.575351
Bird	Mountain	+	+	0.575351
Philosopher	Bone	+	+	0.575351
SnookerChamp	MeanOfTransportation	+	+	0.575351
BodyOfWater	Infrastructure	+	+	0.575351
Eukaryote	Broadcaster	+	+	0.575351
SpeedwayTeam	MartialArtist	+	+	0.575351
NaturalPlace	Band	+	+	0.575351
PeriodicalLiterature	Protein	+	+	0.575351
Animal	Airport	+	+	0.575351
RouteOfTransportation	EurovisionSongContestEntry	+	+	0.575351
HockeyTeam	Mountain	+	+	0.575351
Criminal	LunarCrater	+	+	0.575351
Eukaryote	Disease	+	+	0.575351
Chancellor	RecordLabel	+	+	0.575351
GreenAlga	Crustacean	+	+	0.575351
Chancellor	Single	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	Animal	+	+	0.575351
FilmFestival	Lighthouse	+	+	0.575351
MixedMartialArtsLeague	MountainRange	+	+	0.575351
Legislature	WrestlingEvent	+	+	0.575351
BadmintonPlayer	Governor	-	+	0.575351
WrittenWork	AdultActor	+	+	0.575351
Comedian	NascarDriver	-	+	0.575351
NascarDriver	Town	+	+	0.575351
MemberOfParliament	FloweringPlant	+	+	0.575351
Database	AmericanFootballTeam	+	+	0.575351
Name	Single	+	+	0.575351
ProgrammingLanguage	Award	+	+	0.575351
Currency	SnookerChamp	+	+	0.575351
Cycad	Convention	+	+	0.575351
Grape	Station	+	+	0.575351
ArchitecturalStructure	FictionalCharacter	+	+	0.575351
OfficeHolder	Work	+	+	0.575351
Locomotive	IceHockeyPlayer	+	+	0.575351
LegalCase	MeanOfTransportation	+	+	0.575351
Cardinal	ComicsCharacter	-	+	0.575351
SnookerPlayer	MilitaryConflict	+	+	0.575351
Film	OfficeHolder	+	+	0.575351
Race	HockeyTeam	+	+	0.575351
TennisLeague	BadmintonPlayer	+	+	0.575351
MusicFestival	VideogamesLeague	+	+	0.575351
Grape	ArchitecturalStructure	+	+	0.575351
AdministrativeRegion	GrandPrix	+	+	0.575351
Single	Journalist	+	+	0.575351
Actor	YearInSpaceflight	+	+	0.575351
AmericanFootballTeam	AdministrativeRegion	+	+	0.575351
Restaurant	Bone	+	+	0.575351
Wrestler	Astronaut	-	+	0.575351
SpaceStation	Bird	+	+	0.575351
SoccerPlayer	WomensTennisAssociationTournament	+	+	0.575351
PublicTransitSystem	Criminal	+	+	0.575351
MilitaryConflict	GovernmentAgency	+	+	0.575351
SpaceShuttle	SportsEvent	+	+	0.575351
Cardinal	FieldHockeyLeague	+	+	0.575351
Name	Weapon	+	+	0.575351
Stream	MartialArtist	+	+	0.575351
Language	GovernmentAgency	+	+	0.575351
Conifer	GovernmentAgency	+	+	0.575351
VolleyballLeague	Congressman	+	+	0.575351
Band	BritishRoyalty	+	+	0.575351
TelevisionEpisode	Insect	+	+	0.575351
GridironFootballPlayer	SportsTeam	+	+	0.575351
Bone	Moss	+	+	0.575351
SportsTeam	BritishRoyalty	+	+	0.575351
IceHockeyPlayer	LegalCase	+	+	0.575351
Athlete	Race	+	+	0.575351
IceHockeyLeague	GivenName	+	+	0.575351
GrandPrix	ChemicalCompound	+	+	0.575351
BasketballLeague	HistoricBuilding	+	+	0.575351
AdultActor	ArchitecturalStructure	+	+	0.575351
CollegeCoach	Newspaper	+	+	0.575351
BodyOfWater	Cycad	+	+	0.575351
Road	Stadium	+	+	0.575351
Scientist	GreenAlga	+	+	0.575351
GridironFootballPlayer	RecordLabel	+	+	0.575351
Language	Monarch	+	+	0.575351
SpeedwayLeague	VideogamesLeague	+	+	0.575351
ClubMoss	InlineHockeyLeague	+	+	0.575351
Album	Newspaper	+	+	0.575351
Company	ShoppingMall	+	+	0.575351
Conifer	RugbyPlayer	+	+	0.575351
Insect	Band	+	+	0.575351
EducationalInstitution	TradeUnion	+	+	0.575351
Cyclist	Stream	+	+	0.575351
Spacecraft	Person	+	+	0.575351
OlympicResult	Magazine	+	+	0.575351
BodyOfWater	TennisLeague	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	AmericanFootballPlayer	+	+	0.575351
SpeedwayTeam	RecordLabel	+	+	0.575351
VideoGame	ClubMoss	+	+	0.575351
EducationalInstitution	GolfLeague	+	+	0.575351
Artery	Arachnid	+	+	0.575351
Muscle	Currency	+	+	0.575351
SportsEvent	Valley	+	+	0.575351
GolfLeague	Drug	+	+	0.575351
TelevisionShow	FloweringPlant	+	+	0.575351
FictionalCharacter	RadioStation	+	+	0.575351
FigureSkater	SnookerChamp	-	+	0.575351
Colour	CanadianFootballLeague	+	+	0.575351
Stadium	Place	-	-	0.049900
BaseballPlayer	Work	+	+	0.575351
Plant	Judge	+	+	0.575351
SoccerLeague	Colour	+	+	0.575351
TradeUnion	Museum	+	+	0.575351
Tunnel	Non-ProfitOrganisation	+	+	0.575351
Insect	LacrosseLeague	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	TelevisionStation	+	+	0.575351
RadioStation	GridironFootballPlayer	+	+	0.575351
Film	EthnicGroup	+	+	0.575351
RoadTunnel	ClubMoss	+	+	0.575351
Governor	Magazine	+	+	0.575351
TelevisionEpisode	Lake	+	+	0.575351
Model	Cave	+	+	0.575351
EthnicGroup	Ambassador	+	+	0.575351
Film	HistoricPlace	+	+	0.575351
Archaea	SpeedwayTeam	+	+	0.575351
PopulatedPlace	Fish	+	+	0.575351
OfficeHolder	Broadcaster	+	+	0.575351
GolfPlayer	PeriodicalLiterature	+	+	0.575351
PublicTransitSystem	Park	+	+	0.575351
EurovisionSongContestEntry	VolleyballLeague	+	+	0.575351
BiologicalDatabase	Device	+	-	0.344676
Drug	IceHockeyLeague	+	+	0.575351
GrandPrix	CollegeCoach	+	+	0.575351
Book	Chancellor	+	+	0.575351
Award	OlympicResult	+	+	0.575351
GolfPlayer	Politician	-	+	0.575351
MusicalWork	Musical	-	-	0.185734
Lake	AutoRacingLeague	+	+	0.575351
MartialArtist	NaturalPlace	+	+	0.575351
Person	Archaea	+	+	0.575351
PopulatedPlace	MusicFestival	+	+	0.575351
GivenName	MilitaryPerson	+	+	0.575351
MilitaryUnit	Nerve	+	+	0.575351
Ambassador	SoccerClub	+	+	0.575351
Crustacean	Activity	+	+	0.575351
Country	SnookerWorldRanking	+	+	0.575351
Race	TennisPlayer	+	+	0.575351
Arachnid	Book	+	+	0.575351
Hospital	Cricketer	+	+	0.575351
Governor	Station	+	+	0.575351
Grape	Artist	+	+	0.575351
AcademicJournal	Broadcaster	+	+	0.575351
Mayor	OlympicResult	+	+	0.575351
BasketballTeam	Theatre	+	+	0.575351
University	SpeedwayTeam	+	+	0.575351
Airport	GaelicGamesPlayer	+	+	0.575351
OfficeHolder	NascarDriver	-	+	0.575351
ComicsCreator	SoccerLeague	+	+	0.575351
ChemicalSubstance	PlayboyPlaymate	+	+	0.575351
Colour	Embryology	+	+	0.575351
Organisation	MusicGenre	+	+	0.575351
Mammal	Activity	+	+	0.575351
Muscle	Politician	+	+	0.575351
TennisLeague	Stadium	+	+	0.575351
Grape	Gnetophytes	+	+	0.575351
YearInSpaceflight	Governor	+	+	0.575351
Device	Tunnel	+	+	0.575351
ProtectedArea	Database	+	+	0.575351
Currency	Gnetophytes	+	+	0.575351
GaelicGamesPlayer	MixedMartialArtsEvent	+	+	0.575351
Holiday	IceHockeyPlayer	+	+	0.575351
RecordLabel	Library	+	+	0.575351
MeanOfTransportation	PoliticalParty	+	+	0.575351
ProgrammingLanguage	School	+	+	0.575351
Airport	Album	+	+	0.575351
YearInSpaceflight	InlineHockeyLeague	+	+	0.575351
GridironFootballPlayer	SpaceStation	+	+	0.575351
Beverage	BiologicalDatabase	+	+	0.575351
Writer	University	+	+	0.575351
AmericanFootballTeam	IceHockeyLeague	+	+	0.575351
EthnicGroup	Song	+	+	0.575351
SoftballLeague	Criminal	+	+	0.575351
Website	Conifer	+	+	0.575351
SportsEvent	SnookerChamp	+	+	0.575351
Airline	Food	+	+	0.575351
FictionalCharacter	FloweringPlant	+	+	0.575351
SpaceStation	SportsLeague	+	+	0.575351
Athlete	Fern	+	+	0.575351
FormulaOneRacer	Tunnel	+	+	0.575351
LacrosseLeague	MilitaryConflict	+	+	0.575351
NaturalPlace	Broadcaster	+	+	0.575351
ChemicalCompound	Congressman	+	+	0.575351
OlympicResult	Bridge	+	+	0.575351
MilitaryUnit	PowerStation	+	+	0.575351
PowerStation	ChristianBishop	+	+	0.575351
Convention	Fungus	+	+	0.575351
FormulaOneRacer	ComicsCharacter	-	+	0.575351
College	Park	+	+	0.575351
Airline	City	+	+	0.575351
YearInSpaceflight	CricketLeague	+	+	0.575351
Organisation	Brain	+	+	0.575351
PopulatedPlace	PoliticalParty	+	+	0.575351
Holiday	Reptile	+	+	0.575351
Park	SnookerWorldRanking	+	+	0.575351
Mammal	Hospital	+	+	0.575351
FictionalCharacter	Name	+	+	0.575351
MemberOfParliament	Monarch	-	+	0.575351
Infrastructure	Spacecraft	+	+	0.575351
SoftballLeague	Artist	+	+	0.575351
Sport	SnookerPlayer	+	+	0.575351
TelevisionShow	ProtectedArea	+	+	0.575351
AutoRacingLeague	SoftballLeague	+	+	0.575351
College	EthnicGroup	+	+	0.575351
Ambassador	President	-	+	0.575351
SportsLeague	Website	+	+	0.575351
Brain	LacrosseLeague	+	+	0.575351
Tunnel	Conifer	+	+	0.575351
Cycad	Species	-	-	0.049900
Cycad	GolfLeague	+	+	0.575351
Place	Database	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	Artery	+	+	0.575351
GreenAlga	Automobile	+	+	0.575351
MixedMartialArtsLeague	Company	+	+	0.575351
Island	SoccerManager	+	+	0.575351
Project	River	+	+	0.575351
EthnicGroup	FootballMatch	+	+	0.575351
MartialArtist	Park	+	+	0.575351
Website	MemberOfParliament	+	+	0.575351
SpaceMission	MixedMartialArtsLeague	+	+	0.575351
University	Lighthouse	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	MeanOfTransportation	+	+	0.575351
CanadianFootballLeague	Convention	+	+	0.575351
ShoppingMall	Mayor	+	+	0.575351
Disease	Holiday	+	-	0.344676
Planet	Ginkgo	+	+	0.575351
Legislature	Stadium	+	+	0.575351
Non-ProfitOrganisation	Organisation	-	-	0.049900
AustralianRulesFootballPlayer	University	+	+	0.575351
PeriodicalLiterature	Spacecraft	+	+	0.575351
EthnicGroup	Airport	+	+	0.575351
AutoRacingLeague	Museum	+	+	0.575351
ChemicalSubstance	BaseballLeague	+	+	0.575351
Stream	Boxer	+	+	0.575351
Automobile	Settlement	+	+	0.575351
LaunchPad	AcademicJournal	+	+	0.575351
TelevisionShow	Astronaut	+	+	0.575351
CollegeCoach	SnookerWorldRanking	+	+	0.575351
Olympics	EducationalInstitution	+	+	0.575351
AutomobileEngine	SoccerManager	+	+	0.575351
Continent	Work	+	+	0.575351
FigureSkater	Settlement	+	+	0.575351
Mayor	Holiday	+	+	0.575351
Gnetophytes	Cricketer	+	+	0.575351
SnookerWorldRanking	Rocket	+	+	0.575351
Model	Congressman	-	+	0.575351
TelevisionEpisode	Person	+	+	0.575351
Weapon	SoccerClub	+	+	0.575351
MusicFestival	EurovisionSongContestEntry	+	+	0.575351
EducationalInstitution	RugbyLeague	+	+	0.575351
SnookerPlayer	VideogamesLeague	+	+	0.575351
Embryology	Broadcaster	+	+	0.575351
Award	Play	+	+	0.575351
IceHockeyLeague	ComicsCreator	+	+	0.575351
Spacecraft	HistoricBuilding	+	+	0.575351
IceHockeyPlayer	GrandPrix	+	+	0.575351
SoccerManager	AustralianRulesFootballPlayer	-	+	0.575351
SoccerManager	VideoGame	+	+	0.575351
PowerStation	Animal	+	+	0.575351
SnookerWorldRanking	Governor	+	+	0.575351
Aircraft	InlineHockeyLeague	+	+	0.575351
EducationalInstitution	Country	+	+	0.575351
Archaea	GivenName	+	+	0.575351
Newspaper	Ambassador	+	+	0.575351
RugbyPlayer	BodyOfWater	+	+	0.575351
EducationalInstitution	Cave	+	+	0.575351
PlayboyPlaymate	PokerPlayer	-	+	0.575351
Valley	RailwayTunnel	+	+	0.575351
WrittenWork	RadioStation	+	+	0.575351
NaturalPlace	Bird	+	+	0.575351
TennisLeague	FieldHockeyLeague	+	+	0.575351
OfficeHolder	Colour	+	+	0.575351
Stadium	LunarCrater	+	+	0.575351
MotorcycleRacingLeague	MusicalArtist	+	+	0.575351
SoccerLeague	GridironFootballPlayer	+	+	0.575351
Cave	Software	+	+	0.575351
BasketballLeague	Chancellor	+	+	0.575351
EthnicGroup	Philosopher	+	+	0.575351
Infrastructure	BiologicalDatabase	+	+	0.575351
PoliticalParty	OlympicResult	+	+	0.575351
SoccerManager	Senator	-	+	0.575351
Protein	HistoricPlace	+	+	0.575351
Song	GaelicGamesPlayer	+	+	0.575351
WrittenWork	Aircraft	+	+	0.575351
AmericanFootballTeam	Band	+	+	0.575351
Stadium	Lake	+	+	0.575351
WineRegion	RugbyLeague	+	+	0.575351
GridironFootballPlayer	Vein	+	+	0.575351
Event	Mollusca	+	+	0.575351
RecordLabel	Organisation	-	-	0.049900
AdministrativeRegion	Language	+	+	0.575351
Name	Beverage	+	+	0.575351
AcademicJournal	Mollusca	+	+	0.575351
TelevisionShow	GivenName	+	+	0.575351
Vein	Hospital	+	+	0.575351
Judge	Work	+	+	0.575351
RailwayLine	HistoricBuilding	+	+	0.575351
Film	EducationalInstitution	+	+	0.575351
GovernmentAgency	GridironFootballPlayer	+	+	0.575351
Database	GreenAlga	+	+	0.575351
BasketballTeam	Project	+	+	0.575351
CricketLeague	PopulatedPlace	+	+	0.575351
Congressman	School	+	-	0.185734
PublicTransitSystem	InlineHockeyLeague	+	+	0.575351
AutomobileEngine	MixedMartialArtsLeague	+	+	0.575351
FootballMatch	ComicsCharacter	+	+	0.575351
WrittenWork	President	+	+	0.575351
TennisPlayer	Animal	+	+	0.575351
RoadTunnel	LegalCase	+	+	0.575351
PoloLeague	Game	+	+	0.575351
Mountain	Language	+	+	0.575351
NascarDriver	Cardinal	-	+	0.575351
PeriodicalLiterature	Settlement	+	+	0.575351
CanadianFootballTeam	Name	+	+	0.575351
Airport	Brain	+	+	0.575351
Database	VideogamesLeague	+	+	0.575351
Non-ProfitOrganisation	Lymph	+	+	0.575351
Non-ProfitOrganisation	River	+	+	0.575351
Philosopher	Nerve	+	+	0.575351
Saint	SupremeCourtOfTheUnitedStatesCase	+	+	0.575351
FootballMatch	Country	+	+	0.575351
Saint	AmericanFootballTeam	+	+	0.575351
Brain	MusicFestival	+	+	0.575351
Infrastructure	SpeedwayTeam	+	+	0.575351
