concept1	concept2	correctclass	ledaclass	conf
PlayboyPlaymate	PublicTransitSystem	+	+	0.649562
Album	Building	+	+	0.620871
Song	CollegeCoach	+	+	0.649562
Writer	Legislature	+	+	0.649562
SoccerPlayer	Road	+	+	0.649562
Scientist	ComicsCreator	-	+	0.649562
RailwayLine	MountainRange	+	+	0.649562
MountainRange	SnookerPlayer	+	+	0.649562
Cardinal	Road	+	+	0.649562
Convention	Mollusca	+	+	0.649562
Brain	Artist	+	+	0.649562
Mayor	Drug	+	+	0.649562
WineRegion	FilmFestival	+	+	0.649562
MotorcycleRacingLeague	ArchitecturalStructure	+	+	0.649562
HistoricPlace	ChemicalSubstance	+	+	0.649562
PoliticalParty	Animal	+	-	0.410777
Artery	PublicTransitSystem	+	+	0.649562
University	Village	+	+	0.671556
Continent	Book	+	+	0.620871
GivenName	FilmFestival	+	+	0.649562
Cricketer	ClubMoss	+	+	0.649562
RugbyPlayer	College	+	+	0.649562
HistoricBuilding	LunarCrater	+	+	0.649562
Restaurant	Book	+	+	0.649562
Lighthouse	Mammal	+	+	0.671556
FilmFestival	Museum	+	+	0.649562
PrimeMinister	Model	-	+	0.649562
Musical	Food	+	+	0.649562
TelevisionEpisode	VideoGame	+	+	0.649562
MilitaryConflict	Magazine	+	+	0.649562
SoftballLeague	RugbyPlayer	+	+	0.649562
Rocket	RugbyLeague	+	+	0.649562
Arachnid	Bone	+	+	0.649562
Library	Athlete	+	+	0.649562
EducationalInstitution	Legislature	+	+	0.649562
Artist	Drug	+	+	0.620871
Company	PersonFunction	+	+	0.720403
MotorcycleRacingLeague	Grape	+	+	0.649562
City	AmericanFootballLeague	+	+	0.649562
MountainRange	Philosopher	+	+	0.649562
VideogamesLeague	Colour	+	+	0.649562
ResearchProject	Bird	+	+	0.649562
Ambassador	Magazine	+	+	0.649562
GaelicGamesPlayer	Non-ProfitOrganisation	+	+	0.649562
Cave	FootballMatch	+	+	0.649562
WrittenWork	EurovisionSongContestEntry	+	+	0.649562
SpeedwayLeague	Bone	+	+	0.649562
AustralianFootballLeague	IceHockeyPlayer	+	+	0.649562
BroadcastNetwork	ProtectedArea	+	+	0.649562
TelevisionShow	BodyOfWater	+	+	0.649562
VolleyballLeague	Senator	+	+	0.649562
Plant	HistoricBuilding	+	+	0.512722
PokerPlayer	Event	+	+	0.649562
AmericanFootballTeam	NaturalPlace	+	+	0.649562
Actor	Colour	+	+	0.649562
Monarch	Nerve	+	+	0.649562
Place	CanadianFootballTeam	+	+	0.649562
Bird	Plant	+	+	0.823287
Newspaper	SupremeCourtOfTheUnitedStatesCase	+	+	0.649562
VolleyballLeague	AustralianFootballLeague	+	+	0.649562
MusicalWork	GivenName	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	SpeedwayLeague	+	+	0.649562
Settlement	Lighthouse	+	+	0.671556
Brain	BaseballPlayer	+	+	0.649562
FigureSkater	Artist	-	+	0.620871
Lighthouse	Planet	+	+	0.649562
Newspaper	EurovisionSongContestEntry	+	+	0.649562
Convention	Chancellor	+	+	0.649562
TelevisionEpisode	Locomotive	+	+	0.649562
WrittenWork	Magazine	-	+	0.649562
Non-ProfitOrganisation	Fish	+	+	0.649562
ChemicalSubstance	Device	+	+	0.649562
Grape	EurovisionSongContestEntry	+	+	0.649562
Holiday	AmericanFootballPlayer	+	+	0.649562
Museum	GolfLeague	+	+	0.649562
AdultActor	Country	+	+	0.649562
AutomobileEngine	Species	+	+	0.649562
BritishRoyalty	HockeyTeam	+	+	0.649562
EurovisionSongContestEntry	WineRegion	+	+	0.649562
Gnetophytes	SoccerPlayer	+	+	0.649562
BasketballTeam	NaturalPlace	+	+	0.649562
Eukaryote	MilitaryConflict	+	+	0.649562
Actor	CricketLeague	+	+	0.649562
Device	Continent	+	+	0.620871
University	Animal	+	+	0.956360
FilmFestival	Library	+	+	0.649562
Astronaut	Mayor	-	+	0.649562
Cyclist	Plant	+	+	0.649562
Lake	MemberOfParliament	+	+	0.649562
Tunnel	Library	+	+	0.649562
LunarCrater	SportsLeague	+	+	0.649562
BaseballPlayer	CanadianFootballTeam	+	+	0.649562
Species	Stadium	+	+	0.512722
Fungus	ShoppingMall	+	+	0.512722
GolfLeague	Locomotive	+	+	0.649562
Artery	WrestlingEvent	+	+	0.649562
CanadianFootballLeague	LacrosseLeague	+	+	0.649562
MilitaryUnit	Stream	+	+	0.649562
GovernmentAgency	Protein	+	+	0.649562
Colour	BodyOfWater	+	+	0.649562
FilmFestival	Insect	+	+	0.649562
TennisPlayer	RouteOfTransportation	+	+	0.649562
RailwayLine	Spacecraft	+	+	0.649562
Town	Cricketer	+	+	0.649562
AutomobileEngine	MusicFestival	+	+	0.649562
ArchitecturalStructure	FloweringPlant	+	+	0.649562
NascarDriver	Mountain	+	+	0.649562
Model	Lighthouse	+	+	0.649562
AmericanFootballTeam	Play	+	+	0.649562
Bird	RoadJunction	+	+	0.649562
Eukaryote	GaelicGamesPlayer	+	+	0.649562
MotorcycleRacingLeague	College	+	+	0.649562
University	ShoppingMall	+	+	0.512722
AdultActor	FormulaOneRacer	-	+	0.649562
BodyOfWater	RecordLabel	+	+	0.649562
Bird	IceHockeyPlayer	+	+	0.649562
Species	Bone	+	+	0.649562
BadmintonPlayer	Boxer	-	+	0.649562
Planet	Automobile	+	+	0.649562
PrimeMinister	WorldHeritageSite	+	+	0.649562
Village	Rocket	+	+	0.649562
Judge	Artery	+	+	0.649562
MusicalArtist	College	+	+	0.649562
ChristianBishop	MusicalWork	+	+	0.649562
FieldHockeyLeague	Game	+	+	0.649562
President	Insect	+	+	0.649562
Work	Cycad	+	+	0.649562
Stadium	LaunchPad	+	+	0.512722
EurovisionSongContestEntry	PowerStation	+	+	0.649562
Theatre	Weapon	+	+	0.649562
Senator	AutomobileEngine	+	+	0.649562
Mayor	Language	+	+	0.782127
Ginkgo	College	+	+	0.649562
Town	IceHockeyLeague	+	+	0.649562
Film	FormulaOneRacer	+	+	0.649562
Organisation	Broadcaster	-	+	0.649562
Musical	GaelicGamesPlayer	+	+	0.649562
Place	GaelicGamesPlayer	+	+	0.649562
RugbyPlayer	BritishRoyalty	-	+	0.649562
Fungus	MountainRange	+	+	0.649562
LunarCrater	Valley	+	+	0.649562
MemberOfParliament	Ship	+	+	0.720403
MixedMartialArtsEvent	Fungus	+	+	0.649562
MilitaryUnit	Currency	+	+	0.649562
Election	FieldHockeyLeague	+	+	0.649562
Disease	Tunnel	+	+	0.649562
BiologicalDatabase	GolfLeague	+	+	0.649562
School	Holiday	+	+	0.649562
Person	Animal	+	-	0.189147
MusicGenre	Criminal	+	+	0.649562
PublicTransitSystem	Eukaryote	+	+	0.649562
Station	Database	+	+	0.649562
Planet	Tunnel	+	+	0.649562
WrittenWork	Conifer	+	+	0.649562
HistoricPlace	PersonFunction	+	+	0.649562
GreenAlga	Animal	+	+	0.649562
GolfLeague	RugbyLeague	+	+	0.512722
Restaurant	Band	+	+	0.649562
TelevisionShow	Drug	+	+	0.649562
Project	Lake	+	+	0.649562
Automobile	FloweringPlant	+	+	0.649562
Name	Magazine	+	+	0.649562
MilitaryConflict	HandballLeague	+	+	0.649562
Event	PrimeMinister	+	+	0.649562
Moss	Embryology	+	+	0.649562
ChristianBishop	Book	+	+	0.649562
PersonFunction	Locomotive	+	+	0.649562
Vein	Ship	+	+	0.649562
ComicsCreator	BasketballTeam	+	+	0.649562
Judge	Gnetophytes	+	+	0.649562
Broadcaster	EthnicGroup	+	+	0.649562
School	FormulaOneRacer	+	+	0.649562
PeriodicalLiterature	ArchitecturalStructure	+	+	0.649562
BasketballLeague	ComicsCreator	+	+	0.649562
RoadJunction	AnatomicalStructure	+	+	0.649562
ArchitecturalStructure	CanadianFootballLeague	+	+	0.649562
Museum	Settlement	+	+	0.649562
Vein	RugbyLeague	+	+	0.649562
Ginkgo	Judge	+	+	0.649562
ChemicalCompound	RailwayTunnel	+	+	0.649562
Monarch	ChemicalCompound	+	+	0.720403
MixedMartialArtsLeague	Park	+	+	0.649562
Chancellor	SoccerClub	+	+	0.649562
MixedMartialArtsEvent	Chancellor	+	+	0.649562
SportsLeague	FieldHockeyLeague	-	+	0.649562
WorldHeritageSite	Building	-	+	0.512722
FilmFestival	AustralianFootballLeague	+	+	0.649562
LegalCase	TelevisionStation	+	+	0.649562
AustralianRulesFootballPlayer	OfficeHolder	-	+	0.649562
University	Website	+	+	0.963625
MemberOfParliament	President	-	+	0.649562
Locomotive	Holiday	+	+	0.649562
Disease	Weapon	+	+	0.649562
SnookerChamp	Park	+	+	0.649562
SnookerWorldRanking	Artery	+	+	0.649562
Judge	Weapon	+	+	0.649562
Olympics	CanadianFootballTeam	+	+	0.649562
NascarDriver	ChristianBishop	-	+	0.649562
AnatomicalStructure	City	+	+	0.512722
ChemicalCompound	Hotel	+	+	0.649562
Stream	MountainRange	+	+	0.649562
FictionalCharacter	WomensTennisAssociationTournament	+	+	0.649562
NaturalPlace	Drug	+	+	0.649562
Governor	SupremeCourtOfTheUnitedStatesCase	+	+	0.649562
GolfLeague	Crustacean	+	+	0.649562
ShoppingMall	WorldHeritageSite	-	+	0.720403
BroadcastNetwork	IceHockeyPlayer	+	+	0.649562
SoccerManager	Cardinal	-	+	0.649562
Valley	LacrosseLeague	+	+	0.649562
Organisation	MilitaryPerson	+	+	0.649562
AnatomicalStructure	Rocket	+	+	0.649562
PokerPlayer	Park	+	+	0.649562
Planet	VolleyballLeague	+	+	0.649562
WaterwayTunnel	RouteOfTransportation	-	+	0.649562
Software	Crustacean	+	+	0.649562
FigureSkater	SpaceStation	+	+	0.649562
Eukaryote	PrimeMinister	+	+	0.649562
Library	NaturalPlace	+	+	0.649562
Infrastructure	FloweringPlant	+	+	0.512722
WomensTennisAssociationTournament	ChemicalCompound	+	+	0.649562
Weapon	Continent	+	+	0.649562
Song	Astronaut	+	+	0.649562
Village	GridironFootballPlayer	+	+	0.649562
SnookerWorldRanking	Band	+	+	0.649562
SoccerPlayer	AustralianRulesFootballPlayer	-	+	0.649562
President	Valley	+	+	0.649562
SpeedwayTeam	MixedMartialArtsEvent	+	+	0.649562
Cyclist	GreenAlga	+	+	0.649562
GreenAlga	LegalCase	+	+	0.649562
Newspaper	Fungus	+	+	0.671556
Judge	PublicTransitSystem	+	+	0.512722
MusicFestival	MusicalArtist	+	+	0.649562
Drug	RecordLabel	+	+	0.649562
Place	Song	+	+	0.649562
VideogamesLeague	Lake	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	ProgrammingLanguage	+	+	0.649562
EurovisionSongContestEntry	CollegeCoach	+	+	0.649562
BasketballTeam	MeanOfTransportation	+	+	0.649562
Scientist	Person	-	+	0.620871
Scientist	Website	+	+	0.620871
AcademicJournal	CricketLeague	+	+	0.649562
Theatre	Settlement	+	+	0.649562
GridironFootballPlayer	Embryology	+	+	0.649562
Event	SoccerClub	+	+	0.649562
SoftballLeague	College	+	+	0.720403
FigureSkater	Airline	+	+	0.620871
PokerPlayer	ComicsCharacter	-	+	0.649562
Airport	Scientist	+	+	0.649562
Hotel	MusicalWork	+	+	0.649562
SnookerWorldRanking	SupremeCourtOfTheUnitedStatesCase	+	+	0.649562
IceHockeyPlayer	Architect	-	+	0.649562
Bacteria	Settlement	+	+	0.671556
BasketballTeam	MemberOfParliament	+	+	0.720403
Album	AustralianRulesFootballPlayer	+	+	0.649562
ProgrammingLanguage	FilmFestival	+	+	0.649562
MusicFestival	Eukaryote	+	+	0.649562
Boxer	MilitaryPerson	-	+	0.649562
Congressman	Spacecraft	+	+	0.649562
GovernmentAgency	ResearchProject	+	+	0.649562
Ginkgo	RugbyLeague	+	+	0.649562
Database	PokerPlayer	+	+	0.649562
Bird	Mountain	+	+	0.649562
Philosopher	Bone	+	+	0.649562
SnookerChamp	MeanOfTransportation	+	+	0.649562
BodyOfWater	Infrastructure	+	+	0.649562
Eukaryote	Broadcaster	+	+	0.649562
SpeedwayTeam	MartialArtist	+	+	0.649562
NaturalPlace	Band	+	+	0.649562
PeriodicalLiterature	Protein	+	+	0.649562
Animal	Airport	+	+	0.782127
RouteOfTransportation	EurovisionSongContestEntry	+	+	0.649562
HockeyTeam	Mountain	+	+	0.649562
Criminal	LunarCrater	+	+	0.649562
Eukaryote	Disease	+	+	0.806137
Chancellor	RecordLabel	+	+	0.649562
GreenAlga	Crustacean	+	+	0.649562
Chancellor	Single	+	+	0.649562
NationalCollegiateAthleticAssociationAthlete	Animal	+	+	0.649562
FilmFestival	Lighthouse	+	+	0.649562
MixedMartialArtsLeague	MountainRange	+	+	0.649562
Legislature	WrestlingEvent	+	+	0.649562
BadmintonPlayer	Governor	-	+	0.649562
WrittenWork	AdultActor	+	+	0.649562
Comedian	NascarDriver	-	+	0.649562
NascarDriver	Town	+	+	0.649562
MemberOfParliament	FloweringPlant	+	+	0.720403
Database	AmericanFootballTeam	+	+	0.649562
Name	Single	+	+	0.649562
ProgrammingLanguage	Award	+	+	0.649562
Currency	SnookerChamp	+	+	0.649562
Cycad	Convention	+	+	0.649562
Grape	Station	+	+	0.649562
ArchitecturalStructure	FictionalCharacter	+	+	0.649562
OfficeHolder	Work	+	+	0.649562
Locomotive	IceHockeyPlayer	+	+	0.649562
LegalCase	MeanOfTransportation	+	+	0.649562
Cardinal	ComicsCharacter	-	+	0.649562
SnookerPlayer	MilitaryConflict	+	+	0.649562
Film	OfficeHolder	+	+	0.649562
Race	HockeyTeam	+	+	0.649562
TennisLeague	BadmintonPlayer	+	+	0.649562
MusicFestival	VideogamesLeague	+	+	0.649562
Grape	ArchitecturalStructure	+	+	0.649562
AdministrativeRegion	GrandPrix	+	+	0.649562
Single	Journalist	+	+	0.649562
Actor	YearInSpaceflight	+	+	0.649562
AmericanFootballTeam	AdministrativeRegion	+	+	0.649562
Restaurant	Bone	+	+	0.649562
Wrestler	Astronaut	-	+	0.649562
SpaceStation	Bird	+	+	0.649562
SoccerPlayer	WomensTennisAssociationTournament	+	+	0.649562
PublicTransitSystem	Criminal	+	+	0.649562
MilitaryConflict	GovernmentAgency	+	+	0.649562
SpaceShuttle	SportsEvent	+	+	0.649562
Cardinal	FieldHockeyLeague	+	+	0.649562
Name	Weapon	+	+	0.649562
Stream	MartialArtist	+	+	0.512722
Language	GovernmentAgency	+	+	0.649562
Conifer	GovernmentAgency	+	+	0.649562
VolleyballLeague	Congressman	+	+	0.649562
Band	BritishRoyalty	+	+	0.649562
TelevisionEpisode	Insect	+	+	0.649562
GridironFootballPlayer	SportsTeam	+	+	0.649562
Bone	Moss	+	+	0.649562
SportsTeam	BritishRoyalty	+	+	0.649562
IceHockeyPlayer	LegalCase	+	+	0.649562
Athlete	Race	+	+	0.649562
IceHockeyLeague	GivenName	+	+	0.649562
GrandPrix	ChemicalCompound	+	+	0.649562
BasketballLeague	HistoricBuilding	+	+	0.649562
AdultActor	ArchitecturalStructure	+	+	0.649562
CollegeCoach	Newspaper	+	+	0.671556
BodyOfWater	Cycad	+	+	0.649562
Road	Stadium	+	+	0.649562
Scientist	GreenAlga	+	+	0.649562
GridironFootballPlayer	RecordLabel	+	+	0.649562
Language	Monarch	+	+	0.720403
SpeedwayLeague	VideogamesLeague	+	+	0.649562
ClubMoss	InlineHockeyLeague	+	+	0.649562
Album	Newspaper	+	+	0.620871
Company	ShoppingMall	+	+	0.512722
Conifer	RugbyPlayer	+	+	0.649562
Insect	Band	+	+	0.620871
EducationalInstitution	TradeUnion	+	+	0.512722
Cyclist	Stream	+	+	0.649562
Spacecraft	Person	+	+	0.692805
OlympicResult	Magazine	+	+	0.649562
BodyOfWater	TennisLeague	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	AmericanFootballPlayer	+	+	0.649562
SpeedwayTeam	RecordLabel	+	+	0.649562
VideoGame	ClubMoss	+	+	0.649562
EducationalInstitution	GolfLeague	+	+	0.512722
Artery	Arachnid	+	+	0.649562
Muscle	Currency	+	+	0.512722
SportsEvent	Valley	+	+	0.649562
GolfLeague	Drug	+	+	0.649562
TelevisionShow	FloweringPlant	+	+	0.649562
FictionalCharacter	RadioStation	+	+	0.649562
FigureSkater	SnookerChamp	-	+	0.649562
Colour	CanadianFootballLeague	+	+	0.649562
Stadium	Place	-	+	0.649562
BaseballPlayer	Work	+	+	0.649562
Plant	Judge	+	+	0.512722
SoccerLeague	Colour	+	+	0.649562
TradeUnion	Museum	+	+	0.649562
Tunnel	Non-ProfitOrganisation	+	+	0.649562
Insect	LacrosseLeague	+	+	0.649562
NationalCollegiateAthleticAssociationAthlete	TelevisionStation	+	+	0.649562
RadioStation	GridironFootballPlayer	+	+	0.649562
Film	EthnicGroup	+	+	0.649562
RoadTunnel	ClubMoss	+	+	0.649562
Governor	Magazine	+	+	0.649562
TelevisionEpisode	Lake	+	+	0.649562
Model	Cave	+	+	0.649562
EthnicGroup	Ambassador	+	+	0.512722
Film	HistoricPlace	+	+	0.620871
Archaea	SpeedwayTeam	+	+	0.649562
PopulatedPlace	Fish	+	+	0.649562
OfficeHolder	Broadcaster	+	+	0.649562
GolfPlayer	PeriodicalLiterature	+	+	0.649562
PublicTransitSystem	Park	+	+	0.649562
EurovisionSongContestEntry	VolleyballLeague	+	+	0.649562
BiologicalDatabase	Device	+	+	0.649562
Drug	IceHockeyLeague	+	+	0.649562
GrandPrix	CollegeCoach	+	+	0.649562
Book	Chancellor	+	+	0.649562
Award	OlympicResult	+	+	0.649562
GolfPlayer	Politician	-	+	0.649562
MusicalWork	Musical	-	+	0.649562
Lake	AutoRacingLeague	+	+	0.649562
MartialArtist	NaturalPlace	+	+	0.649562
Person	Archaea	+	+	0.782127
PopulatedPlace	MusicFestival	+	+	0.649562
GivenName	MilitaryPerson	+	+	0.649562
MilitaryUnit	Nerve	+	+	0.649562
Ambassador	SoccerClub	+	+	0.649562
Crustacean	Activity	+	+	0.649562
Country	SnookerWorldRanking	+	+	0.649562
Race	TennisPlayer	+	+	0.649562
Arachnid	Book	+	+	0.649562
Hospital	Cricketer	+	+	0.649562
Governor	Station	+	+	0.649562
Grape	Artist	+	+	0.512722
AcademicJournal	Broadcaster	+	+	0.649562
Mayor	OlympicResult	+	+	0.512722
BasketballTeam	Theatre	+	+	0.649562
University	SpeedwayTeam	+	+	0.649562
Airport	GaelicGamesPlayer	+	+	0.720403
OfficeHolder	NascarDriver	-	+	0.649562
ComicsCreator	SoccerLeague	+	+	0.649562
ChemicalSubstance	PlayboyPlaymate	+	+	0.649562
Colour	Embryology	+	+	0.649562
Organisation	MusicGenre	+	+	0.649562
Mammal	Activity	+	+	0.620871
Muscle	Politician	+	+	0.649562
TennisLeague	Stadium	+	+	0.649562
Grape	Gnetophytes	+	+	0.649562
YearInSpaceflight	Governor	+	-	0.410777
Device	Tunnel	+	+	0.649562
ProtectedArea	Database	+	+	0.649562
Currency	Gnetophytes	+	+	0.649562
GaelicGamesPlayer	MixedMartialArtsEvent	+	+	0.649562
Holiday	IceHockeyPlayer	+	+	0.649562
RecordLabel	Library	+	+	0.649562
MeanOfTransportation	PoliticalParty	+	+	0.649562
ProgrammingLanguage	School	+	+	0.720403
Airport	Album	+	+	0.649562
YearInSpaceflight	InlineHockeyLeague	+	+	0.649562
GridironFootballPlayer	SpaceStation	+	+	0.649562
Beverage	BiologicalDatabase	+	+	0.649562
Writer	University	+	+	0.671556
AmericanFootballTeam	IceHockeyLeague	+	+	0.649562
EthnicGroup	Song	+	+	0.649562
SoftballLeague	Criminal	+	+	0.649562
Website	Conifer	+	+	0.649562
SportsEvent	SnookerChamp	+	+	0.649562
Airline	Food	+	+	0.620871
FictionalCharacter	FloweringPlant	+	+	0.649562
SpaceStation	SportsLeague	+	+	0.649562
Athlete	Fern	+	+	0.649562
FormulaOneRacer	Tunnel	+	+	0.649562
LacrosseLeague	MilitaryConflict	+	+	0.649562
NaturalPlace	Broadcaster	+	+	0.649562
ChemicalCompound	Congressman	+	+	0.649562
OlympicResult	Bridge	+	+	0.649562
MilitaryUnit	PowerStation	+	+	0.649562
PowerStation	ChristianBishop	+	+	0.649562
Convention	Fungus	+	+	0.649562
FormulaOneRacer	ComicsCharacter	-	+	0.649562
College	Park	+	+	0.649562
Airline	City	+	+	0.671556
YearInSpaceflight	CricketLeague	+	+	0.649562
Organisation	Brain	+	+	0.649562
PopulatedPlace	PoliticalParty	+	+	0.649562
Holiday	Reptile	+	+	0.649562
Park	SnookerWorldRanking	+	+	0.649562
Mammal	Hospital	+	+	0.671556
FictionalCharacter	Name	+	+	0.649562
MemberOfParliament	Monarch	-	+	0.512722
Infrastructure	Spacecraft	+	+	0.694787
SoftballLeague	Artist	+	+	0.512722
Sport	SnookerPlayer	+	+	0.649562
TelevisionShow	ProtectedArea	+	+	0.649562
AutoRacingLeague	SoftballLeague	+	+	0.512722
College	EthnicGroup	+	+	0.512722
Ambassador	President	-	+	0.649562
SportsLeague	Website	+	+	0.649562
Brain	LacrosseLeague	+	+	0.649562
Tunnel	Conifer	+	+	0.649562
Cycad	Species	-	+	0.512722
Cycad	GolfLeague	+	+	0.512722
Place	Database	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	Artery	+	+	0.649562
GreenAlga	Automobile	+	+	0.649562
MixedMartialArtsLeague	Company	+	+	0.649562
Island	SoccerManager	+	+	0.649562
Project	River	+	+	0.620871
EthnicGroup	FootballMatch	+	+	0.649562
MartialArtist	Park	+	+	0.649562
Website	MemberOfParliament	+	+	0.649562
SpaceMission	MixedMartialArtsLeague	+	+	0.649562
University	Lighthouse	+	+	0.671556
SupremeCourtOfTheUnitedStatesCase	MeanOfTransportation	+	+	0.649562
CanadianFootballLeague	Convention	+	+	0.649562
ShoppingMall	Mayor	+	+	0.512722
Disease	Holiday	+	+	0.649562
Planet	Ginkgo	+	+	0.649562
Legislature	Stadium	+	+	0.649562
Non-ProfitOrganisation	Organisation	-	+	0.649562
AustralianRulesFootballPlayer	University	+	+	0.649562
PeriodicalLiterature	Spacecraft	+	+	0.649562
EthnicGroup	Airport	+	+	0.512722
AutoRacingLeague	Museum	+	+	0.649562
ChemicalSubstance	BaseballLeague	+	+	0.720403
Stream	Boxer	+	+	0.649562
Automobile	Settlement	+	+	0.649562
LaunchPad	AcademicJournal	+	+	0.649562
TelevisionShow	Astronaut	+	+	0.649562
CollegeCoach	SnookerWorldRanking	+	+	0.649562
Olympics	EducationalInstitution	+	+	0.649562
AutomobileEngine	SoccerManager	+	+	0.649562
Continent	Work	+	+	0.649562
FigureSkater	Settlement	+	+	0.620871
Mayor	Holiday	+	+	0.649562
Gnetophytes	Cricketer	+	+	0.649562
SnookerWorldRanking	Rocket	+	+	0.649562
Model	Congressman	-	+	0.649562
TelevisionEpisode	Person	+	+	0.649562
Weapon	SoccerClub	+	+	0.649562
MusicFestival	EurovisionSongContestEntry	+	+	0.649562
EducationalInstitution	RugbyLeague	+	+	0.649562
SnookerPlayer	VideogamesLeague	+	+	0.649562
Embryology	Broadcaster	+	+	0.649562
Award	Play	+	+	0.649562
IceHockeyLeague	ComicsCreator	+	+	0.649562
Spacecraft	HistoricBuilding	+	+	0.720403
IceHockeyPlayer	GrandPrix	+	+	0.649562
SoccerManager	AustralianRulesFootballPlayer	-	+	0.649562
SoccerManager	VideoGame	+	+	0.649562
PowerStation	Animal	+	+	0.649562
SnookerWorldRanking	Governor	+	+	0.649562
Aircraft	InlineHockeyLeague	+	+	0.649562
EducationalInstitution	Country	+	-	0.410777
Archaea	GivenName	+	+	0.512722
Newspaper	Ambassador	+	+	0.512722
RugbyPlayer	BodyOfWater	+	+	0.649562
EducationalInstitution	Cave	+	+	0.649562
PlayboyPlaymate	PokerPlayer	-	+	0.649562
Valley	RailwayTunnel	+	+	0.649562
WrittenWork	RadioStation	+	+	0.649562
NaturalPlace	Bird	+	+	0.649562
TennisLeague	FieldHockeyLeague	+	+	0.649562
OfficeHolder	Colour	+	+	0.649562
Stadium	LunarCrater	+	+	0.649562
MotorcycleRacingLeague	MusicalArtist	+	+	0.649562
SoccerLeague	GridironFootballPlayer	+	+	0.649562
Cave	Software	+	+	0.649562
BasketballLeague	Chancellor	+	+	0.649562
EthnicGroup	Philosopher	+	+	0.649562
Infrastructure	BiologicalDatabase	+	+	0.649562
PoliticalParty	OlympicResult	+	+	0.512722
SoccerManager	Senator	-	+	0.649562
Protein	HistoricPlace	+	+	0.620871
Song	GaelicGamesPlayer	+	+	0.649562
WrittenWork	Aircraft	+	+	0.649562
AmericanFootballTeam	Band	+	+	0.649562
Stadium	Lake	+	+	0.649562
WineRegion	RugbyLeague	+	+	0.649562
GridironFootballPlayer	Vein	+	+	0.649562
Event	Mollusca	+	+	0.649562
RecordLabel	Organisation	-	+	0.649562
AdministrativeRegion	Language	+	+	0.649562
Name	Beverage	+	+	0.649562
AcademicJournal	Mollusca	+	+	0.649562
TelevisionShow	GivenName	+	+	0.649562
Vein	Hospital	+	+	0.649562
Judge	Work	+	+	0.649562
RailwayLine	HistoricBuilding	+	+	0.649562
Film	EducationalInstitution	+	+	0.649562
GovernmentAgency	GridironFootballPlayer	+	+	0.649562
Database	GreenAlga	+	+	0.649562
BasketballTeam	Project	+	+	0.649562
CricketLeague	PopulatedPlace	+	+	0.649562
Congressman	School	+	+	0.649562
PublicTransitSystem	InlineHockeyLeague	+	+	0.649562
AutomobileEngine	MixedMartialArtsLeague	+	+	0.649562
FootballMatch	ComicsCharacter	+	+	0.649562
WrittenWork	President	+	+	0.649562
TennisPlayer	Animal	+	+	0.649562
RoadTunnel	LegalCase	+	+	0.649562
PoloLeague	Game	+	+	0.649562
Mountain	Language	+	+	0.649562
NascarDriver	Cardinal	-	+	0.649562
PeriodicalLiterature	Settlement	+	+	0.649562
CanadianFootballTeam	Name	+	+	0.649562
Airport	Brain	+	+	0.649562
Database	VideogamesLeague	+	+	0.649562
Non-ProfitOrganisation	Lymph	+	+	0.649562
Non-ProfitOrganisation	River	+	+	0.649562
Philosopher	Nerve	+	+	0.649562
Saint	SupremeCourtOfTheUnitedStatesCase	+	+	0.649562
FootballMatch	Country	+	+	0.649562
Saint	AmericanFootballTeam	+	+	0.649562
Brain	MusicFestival	+	+	0.649562
Infrastructure	SpeedwayTeam	+	+	0.649562
