concept1	concept2	correctclass	ledaclass	conf
PlayboyPlaymate	PublicTransitSystem	+	-	0.480368
Album	Building	+	+	0.520253
Song	CollegeCoach	+	-	0.480368
Writer	Legislature	+	+	0.520253
SoccerPlayer	Road	+	-	0.480368
Scientist	ComicsCreator	-	-	0.480368
RailwayLine	MountainRange	+	-	0.480368
MountainRange	SnookerPlayer	+	-	0.480368
Cardinal	Road	+	+	0.520253
Convention	Mollusca	+	+	0.520253
Brain	Artist	+	+	0.520253
Mayor	Drug	+	+	0.520253
WineRegion	FilmFestival	+	-	0.480368
MotorcycleRacingLeague	ArchitecturalStructure	+	-	0.480368
HistoricPlace	ChemicalSubstance	+	-	0.111822
PoliticalParty	Animal	+	-	0.480368
Artery	PublicTransitSystem	+	-	0.480368
University	Village	+	-	0.315694
Continent	Book	+	+	0.520253
GivenName	FilmFestival	+	-	0.480368
Cricketer	ClubMoss	+	-	0.111822
RugbyPlayer	College	+	-	0.480368
HistoricBuilding	LunarCrater	+	-	0.480368
Restaurant	Book	+	+	0.520253
Lighthouse	Mammal	+	+	0.520253
FilmFestival	Museum	+	-	0.480368
PrimeMinister	Model	-	-	0.480368
Musical	Food	+	+	0.520253
TelevisionEpisode	VideoGame	+	-	0.480368
MilitaryConflict	Magazine	+	-	0.480368
SoftballLeague	RugbyPlayer	+	-	0.480368
Rocket	RugbyLeague	+	-	0.111822
Arachnid	Bone	+	-	0.315694
Library	Athlete	+	+	0.520253
EducationalInstitution	Legislature	+	-	0.480368
Artist	Drug	+	+	0.520253
Company	PersonFunction	+	-	0.480368
MotorcycleRacingLeague	Grape	+	-	0.480368
City	AmericanFootballLeague	+	-	0.480368
MountainRange	Philosopher	+	-	0.480368
VideogamesLeague	Colour	+	-	0.480368
ResearchProject	Bird	+	-	0.480368
Ambassador	Magazine	+	+	0.520253
GaelicGamesPlayer	Non-ProfitOrganisation	+	-	0.480368
Cave	FootballMatch	+	-	0.480368
WrittenWork	EurovisionSongContestEntry	+	-	0.480368
SpeedwayLeague	Bone	+	-	0.111822
AustralianFootballLeague	IceHockeyPlayer	+	-	0.480368
BroadcastNetwork	ProtectedArea	+	-	0.480368
TelevisionShow	BodyOfWater	+	-	0.480368
VolleyballLeague	Senator	+	-	0.480368
Plant	HistoricBuilding	+	-	0.480368
PokerPlayer	Event	+	-	0.480368
AmericanFootballTeam	NaturalPlace	+	-	0.480368
Actor	Colour	+	-	0.059116
Monarch	Nerve	+	+	0.520253
Place	CanadianFootballTeam	+	-	0.480368
Bird	Plant	+	-	0.315694
Newspaper	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
VolleyballLeague	AustralianFootballLeague	+	-	0.111822
MusicalWork	GivenName	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	SpeedwayLeague	+	-	0.111822
Settlement	Lighthouse	+	+	0.520253
Brain	BaseballPlayer	+	-	0.111822
FigureSkater	Artist	-	-	0.480368
Lighthouse	Planet	+	+	0.520253
Newspaper	EurovisionSongContestEntry	+	-	0.480368
Convention	Chancellor	+	-	0.128685
TelevisionEpisode	Locomotive	+	-	0.480368
WrittenWork	Magazine	-	-	0.072351
Non-ProfitOrganisation	Fish	+	-	0.480368
ChemicalSubstance	Device	+	-	0.096146
Grape	EurovisionSongContestEntry	+	-	0.480368
Holiday	AmericanFootballPlayer	+	-	0.480368
Museum	GolfLeague	+	-	0.480368
AdultActor	Country	+	-	0.480368
AutomobileEngine	Species	+	-	0.480368
BritishRoyalty	HockeyTeam	+	-	0.480368
EurovisionSongContestEntry	WineRegion	+	-	0.480368
Gnetophytes	SoccerPlayer	+	-	0.480368
BasketballTeam	NaturalPlace	+	-	0.480368
Eukaryote	MilitaryConflict	+	-	0.480368
Actor	CricketLeague	+	-	0.480368
Device	Continent	+	-	0.315694
University	Animal	+	+	0.520253
FilmFestival	Library	+	-	0.480368
Astronaut	Mayor	-	+	0.520253
Cyclist	Plant	+	-	0.128685
Lake	MemberOfParliament	+	-	0.480368
Tunnel	Library	+	+	0.520253
LunarCrater	SportsLeague	+	-	0.480368
BaseballPlayer	CanadianFootballTeam	+	-	0.111822
Species	Stadium	+	-	0.128685
Fungus	ShoppingMall	+	-	0.480368
GolfLeague	Locomotive	+	-	0.111822
Artery	WrestlingEvent	+	-	0.480368
CanadianFootballLeague	LacrosseLeague	+	-	0.111822
MilitaryUnit	Stream	+	-	0.480368
GovernmentAgency	Protein	+	-	0.480368
Colour	BodyOfWater	+	-	0.111822
FilmFestival	Insect	+	-	0.480368
TennisPlayer	RouteOfTransportation	+	-	0.480368
RailwayLine	Spacecraft	+	-	0.480368
Town	Cricketer	+	+	0.520253
AutomobileEngine	MusicFestival	+	-	0.480368
ArchitecturalStructure	FloweringPlant	+	-	0.480368
NascarDriver	Mountain	+	-	0.480368
Model	Lighthouse	+	+	0.520253
AmericanFootballTeam	Play	+	-	0.480368
Bird	RoadJunction	+	-	0.480368
Eukaryote	GaelicGamesPlayer	+	-	0.480368
MotorcycleRacingLeague	College	+	-	0.480368
University	ShoppingMall	+	-	0.480368
AdultActor	FormulaOneRacer	-	-	0.480368
BodyOfWater	RecordLabel	+	-	0.480368
Bird	IceHockeyPlayer	+	-	0.480368
Species	Bone	+	+	0.520253
BadmintonPlayer	Boxer	-	-	0.111822
Planet	Automobile	+	+	0.520253
PrimeMinister	WorldHeritageSite	+	-	0.480368
Village	Rocket	+	+	0.520253
Judge	Artery	+	+	0.520253
MusicalArtist	College	+	-	0.480368
ChristianBishop	MusicalWork	+	-	0.480368
FieldHockeyLeague	Game	+	-	0.111822
President	Insect	+	-	0.128685
Work	Cycad	+	+	0.520253
Stadium	LaunchPad	+	+	0.520253
EurovisionSongContestEntry	PowerStation	+	-	0.480368
Theatre	Weapon	+	+	0.520253
Senator	AutomobileEngine	+	-	0.480368
Mayor	Language	+	+	0.520253
Ginkgo	College	+	+	0.520253
Town	IceHockeyLeague	+	-	0.480368
Film	FormulaOneRacer	+	-	0.111822
Organisation	Broadcaster	-	-	0.083824
Musical	GaelicGamesPlayer	+	-	0.480368
Place	GaelicGamesPlayer	+	-	0.111822
RugbyPlayer	BritishRoyalty	-	-	0.480368
Fungus	MountainRange	+	-	0.480368
LunarCrater	Valley	+	-	0.480368
MemberOfParliament	Ship	+	-	0.480368
MixedMartialArtsEvent	Fungus	+	-	0.480368
MilitaryUnit	Currency	+	-	0.480368
Election	FieldHockeyLeague	+	-	0.480368
Disease	Tunnel	+	+	0.520253
BiologicalDatabase	GolfLeague	+	-	0.480368
School	Holiday	+	-	0.315694
Person	Animal	+	-	0.315694
MusicGenre	Criminal	+	-	0.480368
PublicTransitSystem	Eukaryote	+	-	0.480368
Station	Database	+	+	0.520253
Planet	Tunnel	+	+	0.520253
WrittenWork	Conifer	+	-	0.480368
HistoricPlace	PersonFunction	+	-	0.480368
GreenAlga	Animal	+	-	0.480368
GolfLeague	RugbyLeague	+	-	0.111822
Restaurant	Band	+	+	0.520253
TelevisionShow	Drug	+	-	0.480368
Project	Lake	+	+	0.520253
Automobile	FloweringPlant	+	-	0.480368
Name	Magazine	+	-	0.128685
MilitaryConflict	HandballLeague	+	-	0.480368
Event	PrimeMinister	+	-	0.480368
Moss	Embryology	+	+	0.520253
ChristianBishop	Book	+	-	0.480368
PersonFunction	Locomotive	+	-	0.480368
Vein	Ship	+	+	0.808329
ComicsCreator	BasketballTeam	+	-	0.480368
Judge	Gnetophytes	+	-	0.480368
Broadcaster	EthnicGroup	+	-	0.480368
School	FormulaOneRacer	+	-	0.480368
PeriodicalLiterature	ArchitecturalStructure	+	-	0.111822
BasketballLeague	ComicsCreator	+	-	0.480368
RoadJunction	AnatomicalStructure	+	-	0.480368
ArchitecturalStructure	CanadianFootballLeague	+	-	0.480368
Museum	Settlement	+	+	0.520253
Vein	RugbyLeague	+	-	0.480368
Ginkgo	Judge	+	+	0.520253
ChemicalCompound	RailwayTunnel	+	-	0.480368
Monarch	ChemicalCompound	+	-	0.480368
MixedMartialArtsLeague	Park	+	-	0.480368
Chancellor	SoccerClub	+	-	0.480368
MixedMartialArtsEvent	Chancellor	+	-	0.480368
SportsLeague	FieldHockeyLeague	-	-	0.010510
WorldHeritageSite	Building	-	-	0.480368
FilmFestival	AustralianFootballLeague	+	-	0.480368
LegalCase	TelevisionStation	+	-	0.480368
AustralianRulesFootballPlayer	OfficeHolder	-	-	0.111822
University	Website	+	-	0.128685
MemberOfParliament	President	-	-	0.111822
Locomotive	Holiday	+	+	0.520253
Disease	Weapon	+	-	0.315694
SnookerChamp	Park	+	-	0.480368
SnookerWorldRanking	Artery	+	-	0.480368
Judge	Weapon	+	+	0.520253
Olympics	CanadianFootballTeam	+	-	0.480368
NascarDriver	ChristianBishop	-	-	0.480368
AnatomicalStructure	City	+	-	0.480368
ChemicalCompound	Hotel	+	-	0.480368
Stream	MountainRange	+	-	0.480368
FictionalCharacter	WomensTennisAssociationTournament	+	-	0.480368
NaturalPlace	Drug	+	-	0.480368
Governor	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
GolfLeague	Crustacean	+	-	0.480368
ShoppingMall	WorldHeritageSite	-	-	0.480368
BroadcastNetwork	IceHockeyPlayer	+	-	0.480368
SoccerManager	Cardinal	-	-	0.480368
Valley	LacrosseLeague	+	-	0.480368
Organisation	MilitaryPerson	+	-	0.111822
AnatomicalStructure	Rocket	+	-	0.480368
PokerPlayer	Park	+	-	0.111822
Planet	VolleyballLeague	+	-	0.480368
WaterwayTunnel	RouteOfTransportation	-	-	0.072351
Software	Crustacean	+	+	0.520253
FigureSkater	SpaceStation	+	-	0.480368
Eukaryote	PrimeMinister	+	-	0.480368
Library	NaturalPlace	+	-	0.480368
Infrastructure	FloweringPlant	+	-	0.480368
WomensTennisAssociationTournament	ChemicalCompound	+	-	0.480368
Weapon	Continent	+	+	0.520253
Song	Astronaut	+	+	0.520253
Village	GridironFootballPlayer	+	-	0.480368
SnookerWorldRanking	Band	+	-	0.480368
SoccerPlayer	AustralianRulesFootballPlayer	-	-	0.111822
President	Valley	+	+	0.520253
SpeedwayTeam	MixedMartialArtsEvent	+	-	0.480368
Cyclist	GreenAlga	+	-	0.480368
GreenAlga	LegalCase	+	-	0.480368
Newspaper	Fungus	+	+	0.520253
Judge	PublicTransitSystem	+	-	0.480368
MusicFestival	MusicalArtist	+	-	0.111822
Drug	RecordLabel	+	-	0.480368
Place	Song	+	-	0.315694
VideogamesLeague	Lake	+	-	0.111822
SupremeCourtOfTheUnitedStatesCase	ProgrammingLanguage	+	-	0.438537
EurovisionSongContestEntry	CollegeCoach	+	-	0.480368
BasketballTeam	MeanOfTransportation	+	-	0.480368
Scientist	Person	-	-	0.037464
Scientist	Website	+	+	0.520253
AcademicJournal	CricketLeague	+	-	0.480368
Theatre	Settlement	+	-	0.315694
GridironFootballPlayer	Embryology	+	-	0.480368
Event	SoccerClub	+	-	0.480368
SoftballLeague	College	+	-	0.111822
FigureSkater	Airline	+	-	0.480368
PokerPlayer	ComicsCharacter	-	-	0.111822
Airport	Scientist	+	-	0.128685
Hotel	MusicalWork	+	-	0.480368
SnookerWorldRanking	SupremeCourtOfTheUnitedStatesCase	+	-	0.438537
IceHockeyPlayer	Architect	-	-	0.480368
Bacteria	Settlement	+	+	0.520253
BasketballTeam	MemberOfParliament	+	-	0.480368
Album	AustralianRulesFootballPlayer	+	-	0.480368
ProgrammingLanguage	FilmFestival	+	-	0.480368
MusicFestival	Eukaryote	+	-	0.480368
Boxer	MilitaryPerson	-	-	0.480368
Congressman	Spacecraft	+	+	0.520253
GovernmentAgency	ResearchProject	+	-	0.480368
Ginkgo	RugbyLeague	+	-	0.480368
Database	PokerPlayer	+	-	0.480368
Bird	Mountain	+	+	0.520253
Philosopher	Bone	+	-	0.315694
SnookerChamp	MeanOfTransportation	+	-	0.480368
BodyOfWater	Infrastructure	+	-	0.480368
Eukaryote	Broadcaster	+	+	0.520253
SpeedwayTeam	MartialArtist	+	-	0.480368
NaturalPlace	Band	+	-	0.480368
PeriodicalLiterature	Protein	+	-	0.480368
Animal	Airport	+	-	0.128685
RouteOfTransportation	EurovisionSongContestEntry	+	-	0.480368
HockeyTeam	Mountain	+	-	0.480368
Criminal	LunarCrater	+	-	0.480368
Eukaryote	Disease	+	-	0.128685
Chancellor	RecordLabel	+	-	0.480368
GreenAlga	Crustacean	+	-	0.480368
Chancellor	Single	+	+	0.520253
NationalCollegiateAthleticAssociationAthlete	Animal	+	-	0.480368
FilmFestival	Lighthouse	+	-	0.480368
MixedMartialArtsLeague	MountainRange	+	-	0.111822
Legislature	WrestlingEvent	+	-	0.480368
BadmintonPlayer	Governor	-	-	0.480368
WrittenWork	AdultActor	+	-	0.480368
Comedian	NascarDriver	-	-	0.480368
NascarDriver	Town	+	-	0.480368
MemberOfParliament	FloweringPlant	+	-	0.111822
Database	AmericanFootballTeam	+	-	0.480368
Name	Single	+	-	0.128685
ProgrammingLanguage	Award	+	-	0.480368
Currency	SnookerChamp	+	-	0.480368
Cycad	Convention	+	-	0.128685
Grape	Station	+	+	0.520253
ArchitecturalStructure	FictionalCharacter	+	-	0.480368
OfficeHolder	Work	+	+	0.520253
Locomotive	IceHockeyPlayer	+	-	0.480368
LegalCase	MeanOfTransportation	+	-	0.480368
Cardinal	ComicsCharacter	-	-	0.480368
SnookerPlayer	MilitaryConflict	+	-	0.480368
Film	OfficeHolder	+	+	0.520253
Race	HockeyTeam	+	-	0.480368
TennisLeague	BadmintonPlayer	+	-	0.480368
MusicFestival	VideogamesLeague	+	-	0.480368
Grape	ArchitecturalStructure	+	-	0.480368
AdministrativeRegion	GrandPrix	+	-	0.480368
Single	Journalist	+	+	0.520253
Actor	YearInSpaceflight	+	-	0.480368
AmericanFootballTeam	AdministrativeRegion	+	-	0.480368
Restaurant	Bone	+	+	0.520253
Wrestler	Astronaut	-	+	0.520253
SpaceStation	Bird	+	-	0.480368
SoccerPlayer	WomensTennisAssociationTournament	+	-	0.480368
PublicTransitSystem	Criminal	+	-	0.480368
MilitaryConflict	GovernmentAgency	+	-	0.480368
SpaceShuttle	SportsEvent	+	-	0.111822
Cardinal	FieldHockeyLeague	+	-	0.480368
Name	Weapon	+	-	0.315694
Stream	MartialArtist	+	-	0.480368
Language	GovernmentAgency	+	-	0.480368
Conifer	GovernmentAgency	+	-	0.480368
VolleyballLeague	Congressman	+	-	0.480368
Band	BritishRoyalty	+	-	0.111822
TelevisionEpisode	Insect	+	-	0.480368
GridironFootballPlayer	SportsTeam	+	-	0.480368
Bone	Moss	+	-	0.315694
SportsTeam	BritishRoyalty	+	-	0.480368
IceHockeyPlayer	LegalCase	+	-	0.480368
Athlete	Race	+	-	0.059116
IceHockeyLeague	GivenName	+	-	0.480368
GrandPrix	ChemicalCompound	+	-	0.480368
BasketballLeague	HistoricBuilding	+	-	0.480368
AdultActor	ArchitecturalStructure	+	-	0.480368
CollegeCoach	Newspaper	+	-	0.480368
BodyOfWater	Cycad	+	-	0.480368
Road	Stadium	+	+	0.520253
Scientist	GreenAlga	+	-	0.480368
GridironFootballPlayer	RecordLabel	+	-	0.480368
Language	Monarch	+	+	0.520253
SpeedwayLeague	VideogamesLeague	+	-	0.111822
ClubMoss	InlineHockeyLeague	+	-	0.480368
Album	Newspaper	+	+	0.520253
Company	ShoppingMall	+	-	0.480368
Conifer	RugbyPlayer	+	-	0.111822
Insect	Band	+	-	0.315694
EducationalInstitution	TradeUnion	+	-	0.111822
Cyclist	Stream	+	+	0.520253
Spacecraft	Person	+	+	0.520253
OlympicResult	Magazine	+	-	0.480368
BodyOfWater	TennisLeague	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	AmericanFootballPlayer	+	-	0.480368
SpeedwayTeam	RecordLabel	+	-	0.480368
VideoGame	ClubMoss	+	-	0.480368
EducationalInstitution	GolfLeague	+	-	0.480368
Artery	Arachnid	+	-	0.128685
Muscle	Currency	+	+	0.520253
SportsEvent	Valley	+	-	0.480368
GolfLeague	Drug	+	-	0.480368
TelevisionShow	FloweringPlant	+	-	0.480368
FictionalCharacter	RadioStation	+	-	0.111822
FigureSkater	SnookerChamp	-	-	0.480368
Colour	CanadianFootballLeague	+	-	0.480368
Stadium	Place	-	-	0.037464
BaseballPlayer	Work	+	-	0.480368
Plant	Judge	+	+	0.520253
SoccerLeague	Colour	+	-	0.480368
TradeUnion	Museum	+	-	0.480368
Tunnel	Non-ProfitOrganisation	+	-	0.480368
Insect	LacrosseLeague	+	-	0.480368
NationalCollegiateAthleticAssociationAthlete	TelevisionStation	+	-	0.111822
RadioStation	GridironFootballPlayer	+	-	0.480368
Film	EthnicGroup	+	-	0.480368
RoadTunnel	ClubMoss	+	-	0.480368
Governor	Magazine	+	+	0.520253
TelevisionEpisode	Lake	+	-	0.111822
Model	Cave	+	+	0.520253
EthnicGroup	Ambassador	+	-	0.480368
Film	HistoricPlace	+	-	0.480368
Archaea	SpeedwayTeam	+	-	0.480368
PopulatedPlace	Fish	+	-	0.480368
OfficeHolder	Broadcaster	+	-	0.128685
GolfPlayer	PeriodicalLiterature	+	-	0.480368
PublicTransitSystem	Park	+	-	0.480368
EurovisionSongContestEntry	VolleyballLeague	+	-	0.480368
BiologicalDatabase	Device	+	-	0.438537
Drug	IceHockeyLeague	+	-	0.480368
GrandPrix	CollegeCoach	+	-	0.480368
Book	Chancellor	+	-	0.315694
Award	OlympicResult	+	-	0.480368
GolfPlayer	Politician	-	-	0.480368
MusicalWork	Musical	-	-	0.111822
Lake	AutoRacingLeague	+	-	0.111822
MartialArtist	NaturalPlace	+	-	0.480368
Person	Archaea	+	-	0.480368
PopulatedPlace	MusicFestival	+	-	0.480368
GivenName	MilitaryPerson	+	-	0.480368
MilitaryUnit	Nerve	+	-	0.480368
Ambassador	SoccerClub	+	-	0.480368
Crustacean	Activity	+	-	0.315694
Country	SnookerWorldRanking	+	-	0.480368
Race	TennisPlayer	+	-	0.480368
Arachnid	Book	+	+	0.520253
Hospital	Cricketer	+	+	0.520253
Governor	Station	+	+	0.520253
Grape	Artist	+	+	0.520253
AcademicJournal	Broadcaster	+	-	0.480368
Mayor	OlympicResult	+	-	0.480368
BasketballTeam	Theatre	+	-	0.480368
University	SpeedwayTeam	+	-	0.480368
Airport	GaelicGamesPlayer	+	-	0.480368
OfficeHolder	NascarDriver	-	-	0.111822
ComicsCreator	SoccerLeague	+	-	0.480368
ChemicalSubstance	PlayboyPlaymate	+	-	0.480368
Colour	Embryology	+	-	0.128685
Organisation	MusicGenre	+	-	0.480368
Mammal	Activity	+	-	0.315694
Muscle	Politician	+	+	0.520253
TennisLeague	Stadium	+	-	0.480368
Grape	Gnetophytes	+	-	0.111822
YearInSpaceflight	Governor	+	-	0.480368
Device	Tunnel	+	+	0.520253
ProtectedArea	Database	+	-	0.480368
Currency	Gnetophytes	+	-	0.480368
GaelicGamesPlayer	MixedMartialArtsEvent	+	-	0.480368
Holiday	IceHockeyPlayer	+	-	0.480368
RecordLabel	Library	+	-	0.480368
MeanOfTransportation	PoliticalParty	+	-	0.480368
ProgrammingLanguage	School	+	-	0.480368
Airport	Album	+	-	0.128685
YearInSpaceflight	InlineHockeyLeague	+	-	0.480368
GridironFootballPlayer	SpaceStation	+	-	0.480368
Beverage	BiologicalDatabase	+	-	0.111822
Writer	University	+	-	0.315694
AmericanFootballTeam	IceHockeyLeague	+	-	0.480368
EthnicGroup	Song	+	-	0.480368
SoftballLeague	Criminal	+	-	0.480368
Website	Conifer	+	+	0.520253
SportsEvent	SnookerChamp	+	-	0.480368
Airline	Food	+	+	0.520253
FictionalCharacter	FloweringPlant	+	-	0.480368
SpaceStation	SportsLeague	+	-	0.111822
Athlete	Fern	+	+	0.520253
FormulaOneRacer	Tunnel	+	-	0.480368
LacrosseLeague	MilitaryConflict	+	-	0.480368
NaturalPlace	Broadcaster	+	-	0.480368
ChemicalCompound	Congressman	+	-	0.480368
OlympicResult	Bridge	+	-	0.480368
MilitaryUnit	PowerStation	+	-	0.480368
PowerStation	ChristianBishop	+	-	0.480368
Convention	Fungus	+	+	0.520253
FormulaOneRacer	ComicsCharacter	-	-	0.111822
College	Park	+	+	0.520253
Airline	City	+	+	0.520253
YearInSpaceflight	CricketLeague	+	-	0.480368
Organisation	Brain	+	-	0.059116
PopulatedPlace	PoliticalParty	+	-	0.111822
Holiday	Reptile	+	+	0.520253
Park	SnookerWorldRanking	+	-	0.480368
Mammal	Hospital	+	-	0.128685
FictionalCharacter	Name	+	-	0.480368
MemberOfParliament	Monarch	-	-	0.480368
Infrastructure	Spacecraft	+	+	0.520253
SoftballLeague	Artist	+	-	0.480368
Sport	SnookerPlayer	+	-	0.111822
TelevisionShow	ProtectedArea	+	-	0.480368
AutoRacingLeague	SoftballLeague	+	-	0.111822
College	EthnicGroup	+	-	0.480368
Ambassador	President	-	-	0.315694
SportsLeague	Website	+	-	0.111822
Brain	LacrosseLeague	+	-	0.480368
Tunnel	Conifer	+	+	0.520253
Cycad	Species	-	-	0.083824
Cycad	GolfLeague	+	-	0.480368
Place	Database	+	-	0.128685
SupremeCourtOfTheUnitedStatesCase	Artery	+	-	0.480368
GreenAlga	Automobile	+	-	0.480368
MixedMartialArtsLeague	Company	+	-	0.480368
Island	SoccerManager	+	-	0.480368
Project	River	+	+	0.520253
EthnicGroup	FootballMatch	+	-	0.480368
MartialArtist	Park	+	-	0.480368
Website	MemberOfParliament	+	-	0.480368
SpaceMission	MixedMartialArtsLeague	+	-	0.480368
University	Lighthouse	+	+	0.520253
SupremeCourtOfTheUnitedStatesCase	MeanOfTransportation	+	-	0.480368
CanadianFootballLeague	Convention	+	-	0.480368
ShoppingMall	Mayor	+	-	0.480368
Disease	Holiday	+	-	0.478146
Planet	Ginkgo	+	+	0.520253
Legislature	Stadium	+	+	0.520253
Non-ProfitOrganisation	Organisation	-	-	0.010510
AustralianRulesFootballPlayer	University	+	-	0.480368
PeriodicalLiterature	Spacecraft	+	-	0.480368
EthnicGroup	Airport	+	-	0.480368
AutoRacingLeague	Museum	+	-	0.480368
ChemicalSubstance	BaseballLeague	+	-	0.480368
Stream	Boxer	+	+	0.520253
Automobile	Settlement	+	+	0.520253
LaunchPad	AcademicJournal	+	-	0.480368
TelevisionShow	Astronaut	+	-	0.480368
CollegeCoach	SnookerWorldRanking	+	-	0.480368
Olympics	EducationalInstitution	+	-	0.480368
AutomobileEngine	SoccerManager	+	-	0.480368
Continent	Work	+	+	0.520253
FigureSkater	Settlement	+	-	0.480368
Mayor	Holiday	+	+	0.520253
Gnetophytes	Cricketer	+	-	0.480368
SnookerWorldRanking	Rocket	+	-	0.480368
Model	Congressman	-	-	0.315694
TelevisionEpisode	Person	+	-	0.480368
Weapon	SoccerClub	+	-	0.480368
MusicFestival	EurovisionSongContestEntry	+	-	0.480368
EducationalInstitution	RugbyLeague	+	-	0.480368
SnookerPlayer	VideogamesLeague	+	-	0.480368
Embryology	Broadcaster	+	+	0.520253
Award	Play	+	-	0.315694
IceHockeyLeague	ComicsCreator	+	-	0.480368
Spacecraft	HistoricBuilding	+	-	0.480368
IceHockeyPlayer	GrandPrix	+	-	0.480368
SoccerManager	AustralianRulesFootballPlayer	-	-	0.111822
SoccerManager	VideoGame	+	-	0.480368
PowerStation	Animal	+	-	0.480368
SnookerWorldRanking	Governor	+	-	0.480368
Aircraft	InlineHockeyLeague	+	-	0.480368
EducationalInstitution	Country	+	-	0.480368
Archaea	GivenName	+	-	0.480368
Newspaper	Ambassador	+	-	0.128685
RugbyPlayer	BodyOfWater	+	-	0.111822
EducationalInstitution	Cave	+	-	0.480368
PlayboyPlaymate	PokerPlayer	-	-	0.111822
Valley	RailwayTunnel	+	-	0.480368
WrittenWork	RadioStation	+	-	0.480368
NaturalPlace	Bird	+	-	0.480368
TennisLeague	FieldHockeyLeague	+	-	0.111822
OfficeHolder	Colour	+	-	0.128685
Stadium	LunarCrater	+	-	0.480368
MotorcycleRacingLeague	MusicalArtist	+	-	0.480368
SoccerLeague	GridironFootballPlayer	+	-	0.480368
Cave	Software	+	-	0.128685
BasketballLeague	Chancellor	+	-	0.480368
EthnicGroup	Philosopher	+	-	0.480368
Infrastructure	BiologicalDatabase	+	-	0.480368
PoliticalParty	OlympicResult	+	-	0.480368
SoccerManager	Senator	-	-	0.111822
Protein	HistoricPlace	+	-	0.480368
Song	GaelicGamesPlayer	+	-	0.480368
WrittenWork	Aircraft	+	-	0.480368
AmericanFootballTeam	Band	+	-	0.480368
Stadium	Lake	+	+	0.520253
WineRegion	RugbyLeague	+	-	0.480368
GridironFootballPlayer	Vein	+	-	0.480368
Event	Mollusca	+	+	0.520253
RecordLabel	Organisation	-	-	0.072351
AdministrativeRegion	Language	+	-	0.480368
Name	Beverage	+	-	0.128685
AcademicJournal	Mollusca	+	-	0.480368
TelevisionShow	GivenName	+	-	0.480368
Vein	Hospital	+	+	0.520253
Judge	Work	+	+	0.520253
RailwayLine	HistoricBuilding	+	-	0.480368
Film	EducationalInstitution	+	-	0.480368
GovernmentAgency	GridironFootballPlayer	+	-	0.480368
Database	GreenAlga	+	-	0.480368
BasketballTeam	Project	+	-	0.480368
CricketLeague	PopulatedPlace	+	-	0.480368
Congressman	School	+	+	0.520253
PublicTransitSystem	InlineHockeyLeague	+	-	0.480368
AutomobileEngine	MixedMartialArtsLeague	+	-	0.480368
FootballMatch	ComicsCharacter	+	-	0.480368
WrittenWork	President	+	-	0.480368
TennisPlayer	Animal	+	-	0.480368
RoadTunnel	LegalCase	+	-	0.480368
PoloLeague	Game	+	-	0.111822
Mountain	Language	+	+	0.520253
NascarDriver	Cardinal	-	-	0.480368
PeriodicalLiterature	Settlement	+	-	0.480368
CanadianFootballTeam	Name	+	-	0.480368
Airport	Brain	+	+	0.520253
Database	VideogamesLeague	+	-	0.480368
Non-ProfitOrganisation	Lymph	+	-	0.480368
Non-ProfitOrganisation	River	+	-	0.480368
Philosopher	Nerve	+	+	0.520253
Saint	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
FootballMatch	Country	+	-	0.480368
Saint	AmericanFootballTeam	+	-	0.480368
Brain	MusicFestival	+	-	0.480368
Infrastructure	SpeedwayTeam	+	-	0.480368
